mu,sigma
46.0498182376531,11.301145581977446
45.814895002080554,14.392952219966975
46.52574080386745,17.99709447073545
42.64037849956861,12.957719396712102
45.184695336665484,20.23918633769188
47.338716315312695,21.81046044873757
45.01673394556567,14.723919979635737
47.31406138426328,21.13723024191996
44.24053853004244,17.171035040737717
48.76681762557444,26.583776567434914
46.9816527710459,20.66778848100399
44.874937688198095,13.717137973018449
45.55405828458041,14.668200303750012
47.1666556327855,15.506070191939655
43.59742642100378,13.667070229294536
47.38367438685622,20.782097744154278
47.346509816508885,38.04894880882254
48.2658551977149,21.302664197821255
40.86866305179349,15.985442541948197
47.723827097988924,16.768571544616773
42.869092407689706,13.875086999251021
41.94047262453401,14.820528092554056
49.362387915902076,18.759306384518872
42.29118740471799,22.752400081256493
36.13486136476992,38.22903023625453
44.39137920822922,16.115773666702918
46.905986368180955,14.357966458570907
44.9835487459946,19.020507533963748
43.467708986174685,14.297599013441715
47.86959790319756,16.23441136790745
45.56274841739037,14.984372802246694
51.16434002921842,18.472982355379493
46.42536732780873,15.454886263847117
44.7528086485284,19.426113163436124
45.84283744320285,14.222256807858814
40.57878086047855,19.152878254669137
46.01069008282505,15.595481667618111
42.458126726078746,17.34740107342294
45.842160147767835,15.808754253398462
48.70652394419352,22.551008826706806
46.43283665328359,19.12288028997449
45.56053725870911,18.629387638833904
49.86016282293227,19.788591321514385
43.77735520672395,11.326527590725059
41.20493077080036,25.401018619206635
45.21101971441722,13.73390276989337
41.17371027796391,15.978074463129623
42.347554773056366,15.097387643432382
48.66700206361987,20.43308196867177
47.82500179855749,13.129765893129177
46.336385999476406,16.46095766875288
47.54030232142113,13.287095124383763
46.97361169569288,16.252848363466796
42.28066603292051,18.00783985195016
45.79477916267134,10.509632842091618
42.917564442786734,18.710109155834772
44.47949884737968,14.514470895780926
44.43740220757966,12.408562726872132
46.08932508886196,11.656537749973452
45.64276166675663,11.859035519031112
44.36650082886539,13.553961606070127
40.59333153607876,16.060527810962817
44.46781732530582,12.81913004448108
45.69430514330201,13.703504753219681
42.48145937316286,17.69470520957968
44.342477664352444,14.00339647006241
50.3220546904534,20.895795060578347
47.91529619840907,14.202607277839466
40.99954633997521,14.321611952976138
45.1886985536743,12.368354305862258
45.16934784578092,21.590807099331364
47.46193455711998,13.270001620764335
43.85064108874917,12.710907161450798
41.83930705254385,9.646075714037991
41.68990340233203,23.924198756592713
48.768021754114145,14.656523696630122
45.576665786573564,14.703174568365224
46.92423651519525,24.369689743335375
48.3386688455929,22.654892063302647
39.4423077578944,13.057406119271324
46.408701376601165,13.300285576621777
43.55346798880832,12.09530796397267
46.89172067209188,16.570155524303534
47.22927192598626,24.66424552286466
46.62573690591303,17.536925993265314
48.0026725488577,16.165785336957086
48.50918747880148,21.39040566619721
44.45948449323279,12.27026764325131
44.84710690633626,14.657470590981687
42.75004293174919,16.807169386284652
46.53992687670889,19.99815168461918
47.924958871381804,13.757551552509604
42.61966391742684,18.24039643523751
41.81667741602038,14.722660622926993
41.63377068955625,13.858569150888776
43.82048918870385,25.357218129484295
44.487559186545404,20.418377338492373
46.856476431277244,18.2557407991057
44.840666926481745,16.72121606105888
46.41385777776382,12.785429679525418
