mu,sigma
10132.557646500747,145877.55456492456
79156.9896350587,584929.4027462743
345.2014461931864,2183.6965334453316
-544435.5229239427,3671791.0952448994
2397.8562598166845,325748.1429552557
160.7569165100409,1928.6736221451306
3315.9998992068986,17150.728926280986
-8511.582489077773,63474.87552535884
2713.558432388994,20589.558085516946
171.2482190611171,973.3120232935091
6177.426161435748,67797.77209185713
62170.78460127903,430718.39468862105
40492.09428238041,272924.11254339124
-864.8445041150793,13113.330629886368
16031.875454049443,116409.99659621724
-111496.78454767281,779837.2515328771
-3312.1344730867945,16557.310096718134
-3362.9400503776583,21988.139993491943
1872451.628999159,13033791.289706782
-840.230615263666,4672.670801033947
-52116602.787063606,364798545.3901108
4199.488527773253,44701.631122887666
474102922.5661503,3318720507.501068
39.697721945568304,552.5155122254882
-35.96495582327052,383.39713567180763
18832.78237764401,116648.22269020452
3349.872574781423,23071.83571036616
1389.9441041618636,7651.082128611973
23473.91066528888,164654.6679760944
80497.63171242819,564055.9855202487
-6921.1031369521015,47807.88363742466
-633095538.6248367,4431207316.26783
2408.012319709761,13886.48796718513
-472093837.507968,3304617327.677687
7342.448361032496,67264.76185281269
439.64078840521773,2380.249611184429
8061.164452211564,119606.46484314927
-19341.30347293016,149887.82180633966
-3317464.033306146,23321297.938891787
-4950.551637715179,37221.54859662663
-6162527.086789509,44103757.03582803
3161.655453693939,99198.16389802676
57.07173921143168,12622.415633666222
-4562.083901843904,85420.71414731826
29501.506990144426,198425.48191723527
650213.7909568466,4708781.797206117
262406.8594899842,1845927.3295414695
-1855343.5318373241,13084263.415363662
-1241.0906579305793,12221.374669472263
-833.4531911689836,7921.027951590084
-214.42550898857155,5042.844946366176
69.37379750366411,1027.480189509902
-1015.686367168863,7247.788624525314
-24.227280278470776,1076.09272805924
447.95803021093366,5404.51041333559
-3667.2499101029416,19326.004888696883
-7094.674707406599,52007.294386370726
-8292558.315190396,58027469.52132784
3760.053503624912,26763.781554289577
3542116.885713217,24793350.612910885
70.04151819024015,1873.3548060645246
-1301.457325265175,27950.56268204447
-2566.562992971829,20418.897041700795
-23513.373370210436,170907.34637198356
-16877.331618818327,118270.55227384616
-279352815.8941557,1955469259.9920094
-454118568.6523949,3177086968.5722117
1564.0215584397922,9348.162244206773
361.2753873577127,4400.362816427186
3926.4794501213805,27933.625385481224
-728237.3073826528,5071718.4949261015
-986365.5384234721,7496774.385276318
-612662.3568361059,4291962.0127286315
6361.035927615123,49499.68908694765
77.06779302245195,5474.773312767606
-35006708.353711836,240110900.1924169
-1027.0915351715107,23817.584405441907
1318.783096313109,9509.891476244611
-4702783.062706095,28772510.89556237
13456.428435115284,78185.75303840458
-1528.5654642202603,11074.348061554272
-2504228737.139547,17529581882.261288
67008587.44278567,469066129.086875
715.3985550029965,6220.793881012683
-354770011.0458178,2483390100.0110245
-657300.2986647084,4453866.285681221
57.93047149534797,685.9216238410344
-10100.994971452215,69665.47502649935
-330380.4081345085,1920467.864813528
-4789512.905247179,30655813.841042295
-796486.5584553094,5226505.678388558
15235.218305507375,107110.64143819716
1485.615304392099,17910.951597894735
-63943.87373471955,350051.5694248386
-1975173.951698446,12359267.761256263
-247840.05776216218,2104952.17169701
1011.9388897629382,12255.220187743662
-360.61672322369196,1749.3876865570353
4005.0427676723757,20846.872144896475
100749.1929114785,747442.6970612688
