mu,sigma
0.017241233648308797,1.1342827062591183
-0.08134552225296648,0.9413359212982838
-0.01773349525897704,0.9039645525684342
-0.08879502517384287,1.042308006516376
-0.15132656493894103,1.0182853622894332
-0.24638775456310458,0.9480771176933692
0.05889401661211714,0.8127208688163051
-0.18631319853134645,0.8981862933740847
-0.17741775139931926,1.0913373725304654
0.15154048554121125,0.8878079505641773
0.01043732604906071,0.9893633249522416
0.07604578443747283,0.8150549249840512
-0.18716043752024725,0.8891645909276897
-0.09849534413155948,1.1074158207827267
0.1961936470678178,0.9470472329847782
-0.2835937572804792,0.9638464343459829
0.12333598027498571,0.9885667943431575
-0.03921544554780128,0.9815007390126524
-0.08373180371378468,1.056394373976315
0.0970030379524874,1.0607829702343836
0.13916797259425184,0.9128546803203322
0.1355671643621058,0.9608451750062905
-0.3230278555337018,0.9780039868086164
0.025322435452363984,0.9942078920511583
-0.15064838828875063,0.9483368971592185
-0.04595940722087326,0.9608536429493966
-0.15512304226547674,1.0308056034108752
0.013626564116230235,1.0102614402028134
-0.12313551838529314,1.0276612265048126
-0.12332488737074546,0.8753142225236684
-0.006919208187705599,0.9037531373114778
-0.12036939764952015,0.9223739310125306
-0.03707717141868714,1.13928384536708
0.09809120052507002,0.8973439291171849
-0.3279895041828464,0.8433824575370802
-0.0529105492073586,1.2297292206024384
-0.10324269462228593,1.1099873041949784
-0.054056719017490325,0.961597908280357
-0.08055631846025538,1.186647373074111
0.02855953863260686,1.0336861268602011
0.041604198176065615,0.9338890708648645
-0.08642480681043128,0.9170936588437478
0.050058804555046146,0.9722368832061256
0.0010297604156097417,1.191126798164593
-0.10086826896183478,1.0768233243964174
0.08219591911475405,1.0932517310258212
-0.12653104689291236,0.9015594885857012
-0.13303938246752423,0.9903645271406444
0.060655253370768304,0.8024606094991186
0.043849663350496365,0.8895508167284727
0.02157249261011819,1.1521439692711397
0.19014895506306784,0.965441487002883
0.005168478735826483,0.9873454763439001
-0.09221947172714424,0.8444287467588352
0.051068866905667816,1.0933570744466004
-0.18268091540086792,0.8412552421427582
-0.20127344211858658,1.0639571394863976
-0.0856818532079818,0.9020291782374183
-0.23929067567072132,0.7844187601134313
-0.07303163814084832,0.9959144165081794
0.07454693069640994,0.9158018671341336
-0.07625176007803201,1.0681603660100187
0.12325622322678552,1.0652604236189915
0.04335145865277612,0.8099267896836932
-0.06315223389689731,1.0662327907599611
-0.23767127183422115,0.8661974393165186
0.13282654059500837,0.8377390651146028
0.04679032699476503,1.0203272968973993
0.015279165421257988,0.8443946998019403
-0.061109196336965266,0.9196510379192102
-0.08086799478428883,1.2760195220600516
0.23371475065839015,0.9372760962218613
0.05549567135461901,1.024230407664348
0.30183663084943274,0.8748235228964045
0.1614287620966248,1.1029659628422364
0.1237286714160434,1.120381578332692
0.05266002364749014,0.8942505009084
0.10220413968221317,1.0362654375449198
0.045483398213868716,0.868735013058146
0.021042829125335675,0.8295766493799442
-0.1914711000205642,1.1036461539658113
-0.0953001952949284,0.9703904497187398
0.14124699509753708,0.881560444902626
-0.0870528901800267,0.9233936685488299
0.04006842417133805,0.9300856220395634
-0.06669559682345891,0.9271309993536739
0.1429315652254688,1.022558408328017
-0.16610683735584936,0.8632032928032534
0.03858214602718465,0.9268619768041879
-0.09731785950831644,1.0773705825076232
-0.03388387987038898,0.8457233770264956
-0.2898837984968879,0.8556442028828668
-0.05975247772548245,1.0156641489401883
-0.18722079458351312,1.0949830602787447
0.11063315046961872,0.9801945281248675
-0.019247026702579495,0.9715723444229509
0.002281494620468774,1.012570400786778
-0.13121342162529612,0.9335707449181146
0.15821633262571402,1.0889876497133013
-0.06374498155304585,0.9467622651043643
