mu,sigma
-38404.87056375053,270221.5212178798
37526.72117142847,275221.2374831792
-425137.5501298023,3011841.5397272813
-2894.079643409359,12031.768190198774
2545167.6466410724,23118226.460472587
-2128.6319483991324,18479.6941198404
-328318.14153426065,2299890.466318012
-10804.615027830287,105005.79365338983
102.44973386256878,59594.8736698103
-14003.941814460142,84393.68732244213
-32389.594451367677,241380.3548205308
38185640.90622964,267291572.21218547
10970.521085428141,151313.50075053825
-4502116.303740884,31589935.49231302
-496272.7389627088,3311721.666034214
1171832.754765081,8312730.7886026995
-222750999.05696166,1559183427.9181955
-1104357.3728583064,7685794.563152726
-194983.78262690813,1167386.0649426095
7412.640640264359,65121.967782116044
2058060.6148094719,14738868.599694312
5581916411.220533,39072494086.09142
344.8718333751906,26103.546161538467
55191294.479299344,385934995.1531619
2163.2949510785024,12307.54615868326
123882.7549332957,1246184.436545859
126769.54595584102,896200.7026365441
552.8990525815553,6711.536164931974
80595.06218339581,554890.2484895593
363.4713112502258,6199.58437562527
-405.62408290874447,15256.425406653232
-609.6883852166488,5661.711915707038
-123134.0974823079,726260.7060912502
1168779943.40447,8181101763.888509
141710.5970979531,965162.4787041938
-120155.69737991004,846332.8445818375
1338.1855705365163,28137.870138774746
-16101.193099228076,161002.75611468573
16614.227560437088,134434.0244749841
6695.747203972323,396500.6886957676
-228757.90620429098,2094786.579818837
818.7650138071476,20569.26741070996
833857463.4920781,5836922120.626114
-23030328.411038518,160139053.25917417
177101.82397066127,1346334.2689048736
116348.56199392345,1546469.8416172864
1597.202013016812,15577.035887040769
-16511.107184023942,73645.93376451642
407992.6101570955,3209829.6831667456
-6722.635314816717,47602.57698545155
805040.162026742,5930704.462478536
3031.127662968256,22319.23111828935
-1588.4651824280584,38941.85256689183
-938.6114318433108,3415.272692341243
8716403.07663239,174447947.44787413
42999.16676900692,289778.77731002745
-32838.78963280521,156404.61014791328
-1658057.0154424002,11075949.135913761
4750.836623462096,36442.209673824305
7035.167518067967,52422.841641822626
544767.6160762025,4042167.2961237086
-93126.48851732213,634930.7398835109
386.7981111407942,4709.177007503926
-23695.0251794497,252649.65442654007
29.78209530537482,2072.214837594631
520.4144905868922,3187.356004202266
57925.51878152662,425193.52575248474
32654320472.64483,228580429023.8259
18196888.636313066,127379221.49368033
-777.9411124034658,8704.625734236879
-1051487.157208484,7357685.027006519
2861.824523130551,20531.80318125441
-3691975.684197862,23848695.86355407
198662.14596250866,1242608.9822250574
170240.50947225734,1189761.7766722683
-1217648922.022205,8523464803.538999
-4351.193352929185,26373.445052235464
-119249.03763136167,660337.972684052
-5191140.233227082,36837005.124075435
2763.3230654480735,10538.115509128002
135282.29560818293,957709.0301348545
387.1514010978969,5448.331933525646
-10008120.467346244,69901198.29255769
48612.524979180795,216588.9741129357
-1062.5342170078509,5419.194279410359
15058.611563182538,104503.93595863516
-617016.6906319256,4116655.8960634326
-90724.36508797521,636306.5190393138
20623.22327441527,197091.52762884172
24497.885695953442,105401.11789380468
-308605.85598233895,2163601.0751885916
22216709.581709217,155437244.56496382
207096.13156777684,1431986.498691795
-20617.885908308108,261640.486833402
11702.949987842288,58239.224766748746
-10227.395467061484,57635.707835092595
51444.58189356187,207510.80085463024
38457.53846450586,231985.24988569075
71473.36992027536,508320.9027482556
2737.8505057950347,18345.873892334166
