mu,sigma
8024.484249305072,101071.27657035035
-350430.44108627015,3411094.550516597
-72094249.14497551,487269864.85964787
-88297.81978081519,590638.4457039866
50106007.34785192,350748971.03434277
1391016973.552235,9737116637.239035
2025.466159978897,17410.73429555614
50058.54108776158,429392.9221794942
-6803.371116962393,38342.08301080661
13191.468122905824,70222.75687201518
-3598.4845128461443,22346.56529159771
-189345.25550478086,1738603.2183100467
-3068575.0710483976,21706823.587043136
10822051.757007487,74979711.73901433
7054.189890770174,52372.613118497735
1642837.9109790495,11491585.505949404
598195400.8773962,4187362385.067177
535174.941018607,4630881.342717691
-793.1616485974893,49837.6792204359
1581162.90499776,11082921.801486306
2904.4562298231194,262620.8733396742
677456.4678954001,4738420.214956054
-2118659.342008438,13622293.367066916
-4714.409829037758,150007.2110886651
101052.55912789538,810641.0958680137
3296.946051380462,32920.17137830601
-49747.03948569051,343110.2207771795
-230087.06037222958,1321411.3104133916
4359887.08299427,30515975.327966675
1419837.3878045816,9720520.013787441
197483.83382511698,946334.4817835498
-27019.872465360564,178955.47769747584
-32796239.108603396,229919291.75935414
129417.15509451393,1305342.9035775845
-25657.779182724254,163641.54570419507
-17099.75134320743,122530.41641984576
-58.61561146587337,2189.4000248645284
-3013.4965543116814,34392.741949719646
-271749711.6530249,1851562601.8464675
1798600.3074496028,12603493.662185926
-340279.52935368463,1695579.4521767749
121639.12840979183,856326.9881417428
2631839.1685444503,16913940.61087246
-68037.26630703783,1132749.3302128955
88673.29748981877,603172.5089107933
110534.81057265328,680536.2189973415
-4631.530555026438,35656.7426455748
-582742714.639942,4079215950.2734885
120.77698115128355,23626.515338238307
310801.54178850446,2283492.057975963
-76983.75366241261,788808.9508678976
7549.309382806566,54315.522096480476
18502.672661701934,107767.3409584931
2608571.406463995,17612775.783028495
207.61257237826447,710.32277315495
242952.23193641735,1628686.273567225
1809.716858236119,9162.868974374485
-39742.51875134657,215683.75370553948
594133.3628920068,3806336.760686497
4389.693805663916,38833.604217621716
828.6456054193663,45381.64697513411
-1874566.2712910112,10926382.733484335
-3314.5158146004956,16422.443817625342
-18178.572520823895,130136.19892824734
-242408959.34995314,1696888423.3372653
-131504.9008999082,954412.1108150097
2623524.5349775497,18430657.289660137
-2558467482.722648,17909231032.8738
-227635.42809020102,1263938.1903405457
663055.5501409433,4648253.6511361655
32212.452695578293,206324.78868068196
-3219197.4210911905,22507349.06306836
-1933572.3475395527,13651095.715543484
80969.27191963402,479736.1361269623
2805.483977851717,16041.867245706015
19470.60770872068,117575.55769333594
-2959353.43747191,20098062.389107015
196624.5587106112,967736.5203032298
774234.5782246611,5180998.593104212
-1214307.0307603176,9132231.556703823
6020.341645376352,53350.28751744145
-3151525.29942848,20739240.563993957
943.3444084719689,5107.236506406083
-8405.027857336216,83550.95496665014
-54595.3110331059,363035.6577687223
17800.942861678042,108501.47233305713
-164406889.96490762,1145723482.4689214
-5341.455378464455,63999.327959082126
119.23863486475207,977.3293721125654
18723290.56580989,130780658.36722213
-1700.6261787849842,122138.42391069076
25130685.861835036,175878714.94651377
-6551.286823390596,42641.28023953171
74908.92607033829,327057.03252595407
-8483511.485940749,58398631.01161264
498.0204217371223,3159.5855834916233
3870621.32572219,27101836.626460657
-92728.36250024334,655021.4825224598
1203011.3941134892,8381059.6029883
25636.97540019735,171716.3367133026
