mu,sigma
-1126183.723835146,5569406.301597404
128682.91984825263,1085193.6333685573
14631.002489852435,86331.4180890759
-12108.79552127606,88517.493563817
1228619.357057693,8641245.791847808
7736.43656609484,78738.35440268656
-15332.678323789842,76752.86623297936
-12676431.245758262,88910114.12896721
374.77164409752567,5100.557335478596
-682.3042402166622,2825.327377074791
-2662.8736089898393,35604.870291436135
-576.967602784996,11082.48321736093
393672.5338900118,2753070.366473866
1550717.4910189603,9370452.861092992
307.29383271924894,3000.7371414905724
1674.9999838792087,9960.308804469732
-491212.4005425105,3439403.6590952426
135536.24702626897,1645182.4707743963
-10275.125220817508,71643.87739587708
-25266.795956073493,168142.89392312142
-36383.67313899932,244346.16234897252
363487741.2838528,2544062473.440069
751217.3268024952,4285099.449444088
4308.416536212463,20805.7655535448
-416116.14990166767,2890202.4348056796
125138.44201350171,879205.7841673263
-3519.610172532773,13949.389332806973
-210472804.55418733,1473250568.5239246
-26706.50188867543,208995.0566408808
-972187929.7581494,6802281811.766805
1502.5633063546065,19660.47976937317
-384395.1880694533,2693043.919220717
149364337007.7618,1045550292358.692
-1090.7658431046593,14079.904553812727
-56548.976341180794,398345.91257837106
3032.9882368218114,20275.351687624156
-617.1469625811219,6496.7649361017775
-1746.0356340565868,20002.016724731922
-23319.88928033697,163899.8708828042
2061.411342328164,19092.3444140133
-569.4112276622593,5543.732059869884
-11139.135998456773,78676.18738839254
-36426.89048123115,258296.45850176393
83.38194518751912,37396.71060837135
-13776.970612706431,85293.61920022426
-676805704.5775899,4737520053.248521
-393692.27456892957,3478825.489592741
-338063774.2428014,2366382396.033763
5313807973.868779,37196667695.57247
10621.58133614589,55817.27520152578
-235589.5621117888,1637816.4307095062
2550.1808321985345,21183.90228668126
-51011.5082545707,297160.48675410077
-3427.035931038739,17710.138148967344
49526.84394081221,402134.78124101646
-47486.397650490486,334778.2945964108
-14753.202006526963,102385.35664666984
4087584.339592495,28707041.708425827
34.32817306443724,1295.914762066638
-1921.5209818237793,17170.65131551305
-868.362512249561,7302.583316625511
131181.50701925872,1182213.2701329575
2205.3279349559666,12712.248394399918
7160635.993386478,49727602.64024956
1868.2189437828656,17903.867014840518
-27102.72829945774,154631.8945087386
-47491209.2621592,332437125.4246091
13567.164447674242,68544.23451755634
3184.8183071437365,22565.838481310657
-5977.769009498325,64528.09423440788
-39400868.387393415,256283808.60034674
-5964330.294012943,41739172.35208271
-340090.22867416905,2498143.190610027
-4417.722639558821,24837.655581770956
563.1105399709683,5160.984763091081
2636.9510280961813,14347.327573832052
380.25793333053315,11852.078399315116
51068.01079671788,291392.36673965765
4772.987726994107,104313.768994202
10.409006685336603,4037.6356405358842
1079.4638867428457,17577.109052279033
-199462.3882132839,1389588.3047248737
-895.1480534889835,8328.657489033754
-450939.3605347981,3162287.5323502626
15451.73456042056,176983.83007572108
18860.474262194868,89371.45605846801
1750061.8620320049,10146509.458094634
-254912.34946875877,1833370.8334894327
139.13224277933116,3377.7145380764455
2398.4147706022845,18520.66725613088
-127506.32559704834,940802.0126803514
11465103.498078823,79807744.50878227
-64196098.42610382,449271590.27576715
354019.36060897284,2306290.5840199143
5844.338918363414,33599.852342372105
7683.5169110525985,133615.70031736858
-169528.5736029828,1180825.406658303
310.9114864927097,9783.156049038811
-3245.957437057399,26533.67507473934
-106344.75171754842,744701.2988415314
