mu,sigma
43.42911730962695,11.339275416813788
40.42508197586488,19.702109360441966
43.20563034822891,16.001046236576258
39.10341285343469,15.516194998392557
39.69527210282031,12.512094703213336
42.56870939455908,17.44561946691361
41.44849912614589,14.940826105902634
40.3973196086938,26.880410532384904
43.11885401084626,14.622141540197807
40.45417850889197,11.401506098668387
38.65725856885012,12.450102226764765
41.67515459517687,14.947175401061983
39.015767570361646,24.547027026768987
40.959494645436514,14.991329760329688
34.59536830940703,14.540748120981707
44.86130592346817,16.21385530715468
40.66123561663173,14.773437244472571
42.133442059168495,13.920400857539043
42.243282801577635,12.734276840793944
40.10757953437237,21.585392989207712
48.026501248262946,27.48284937813445
41.960587388495654,15.425435413556897
39.050960319045686,14.517893404685461
41.793523708944036,15.418421600679796
41.21016222284042,16.013628379881403
41.41969329251452,21.320669495358857
31.254094324897693,14.777965735518954
38.60351852934903,22.477510645198272
41.95096966451038,15.845998914906293
41.11693174565945,13.08812287043726
39.140608426733245,12.697080748039719
38.5488036399453,17.347299790176535
41.6084074669837,14.149965029376952
37.21307328926807,18.013751551510396
44.28365722915956,19.26035687459574
37.1095798164079,19.769455958086915
39.69953884772337,12.384080062769518
39.79241299626186,21.253260542907267
38.63855654741721,16.038614821033462
43.88210380938533,12.583148930737508
40.92145842346527,13.276404659433178
41.851960890709094,13.08260192156841
41.392166083195896,16.938807085679144
35.68876298300061,19.117132033619104
36.82616363769948,16.495301654221937
35.440423235191005,28.069419428106976
42.00074633981331,14.453289355394068
39.889533967830054,15.050137581961259
41.47633422571568,17.124419476917936
42.247133735503475,13.647542223429655
43.10432796616888,17.254480756876838
34.08037742521192,46.49377848332652
39.00705724612291,13.051057012032354
37.81376774504757,13.714936237657703
39.90147819456965,29.16275760235937
43.618876201936665,24.82127581776827
45.561729710834705,17.298107358555
40.79388172088197,16.306009205537904
39.27000761877023,17.11712386467326
41.49487727011209,14.572346842053028
42.36817100495796,13.589814778904671
39.41661085502868,17.761486057802152
41.063882620559774,15.953557512039817
41.88009569128449,14.795020472018743
36.49356447957106,14.789336392970025
40.50020597487416,15.008829403821748
39.418594710163696,11.68379894303007
40.78233345302901,14.283937174694392
44.756494276759575,13.99317001419745
36.14621587640326,14.980375143740496
39.9063090898658,13.568717761789445
38.4221228029235,12.148715234110924
40.78117484461626,14.444735445198388
43.362304057818676,18.32819302685007
42.68245573296882,16.381977547084595
38.178317081832674,12.029266382293654
40.86386565018229,12.151564172068792
42.23257408023333,19.159442137333908
41.04619007511955,15.614915778853458
38.132036948828166,14.130155884829358
39.89628908009612,29.681240624380873
42.22950233572206,13.670431943804108
36.37023117207205,14.364334732135196
40.74944113623478,14.923066056905125
41.230018588700005,12.182357207878713
38.19416917937835,13.13545568834881
37.351431508728744,19.40075391746911
41.82379249738275,10.889362856193648
38.29849849494048,14.85362758996074
39.18285101748878,16.740555173038995
41.03182984286094,13.43816642915688
40.10041732442543,12.543944031185823
39.13957540000879,16.347923494069697
41.78207605744854,17.18911471877381
36.94931679400869,14.755504710117336
39.93778445742223,19.272013403459216
35.455125143340794,23.481850113423807
39.83082539810532,15.766569438980182
36.2426530215215,12.167432263406036
40.502917091868675,12.93153634430115
