mu,sigma
5638.420743323533,56998.970991876624
975.9348065816718,204848.63803142362
789736.5280066467,6673635.917502955
-419067422.91443354,3251821643.6164308
14497.99965398909,84075.86306601137
181.28552779677418,91454.46205976282
-17185.769640636034,111265.90550831104
-99.49934053054778,11186.938049747288
-13035.747181739398,118997.81047120174
-1277533.7650932511,9053225.983669434
89098.38044654243,526133.6086579153
-252090.7361823674,1750218.2475576827
1991.8560121869314,12763.136703816153
49742.8826348293,253995.38193969792
-512808.2009081772,3557175.5714028394
-20541.42394306846,115381.30984186524
-298300.1916740862,1567572.719046096
-136311.71955298976,2273851.6340302406
-164897253.90323514,1154030786.3070955
-8776839.329937324,61441829.26520026
-1137.8815766848022,19755.83659879908
-919023.8104276948,6650085.073857302
63358.4924583318,437631.91028613015
-33204.0870571938,184961.78182723228
-85755.70086167684,411439.12952682475
19532.45773027142,134910.99489353172
-4793274.725135221,33651072.578548476
44779.25745703563,359264.9189125719
-23985.08548526727,206055.08112819106
109081.70987100812,644607.7942119939
91499.86016664692,593824.0517682123
8009.3984671253975,54806.28968005369
-249425.87740562114,2302017.621531613
-863.5393729505126,7515.726291411138
-5224.703691770082,49364.69615633954
-14583.812997022496,89189.61484136105
-3790.691854463632,27244.852420315983
159492.77999985195,1074260.2852428355
5167.078978316741,157110.69353554698
9552.153734152485,65865.31591417086
32477.84566583865,176146.79661006873
302989.7538440501,2006953.2150742998
9616.859871823242,224607.848940095
-319457341.7213772,2236194751.6094546
54770.98812444432,343615.02953009587
95517847.27799155,655363325.8700719
-38150.96321741451,249307.13646644398
-4346.3666900527005,45081.75817066264
3971.038726807701,29815.72138538026
5630.8428318436245,38755.064199809945
-6047710.345553169,26602845.552236702
139940.9542487832,995406.6808499361
24.037303118453124,1145.844619143602
8660.821731617507,43116.05476089812
2748.9861589149778,20383.166645253023
147198908.75466034,1030395526.8744537
5105779430.7144165,35647423141.92305
60709.59571711523,420415.7352246383
-10199677.597531237,71030610.06588979
-1685343.5468513553,11773343.723243313
1486233.2922957707,10337155.214284644
3208238.6752475654,22458433.57945488
6387500.3232450625,51070765.8939706
452270.4575608819,3459571.842838719
-37689795894.755104,263828533616.39005
-43315.55244504125,293176.635400089
-7232573.465185919,50342546.31481519
-1527.7828085614196,15391.090441724486
2043.9745991978111,27342.78912672778
-2112633817.0751858,14790654815.419115
-3479.649537681943,20386.038106759377
12075.605669563072,76991.70414628502
-91565.52411044198,683582.3647207333
-29594.035892585103,233313.91468797793
-3258.750195637707,25181.324235294916
-1434.5505183241926,6012.633091650668
-1058117.3427851882,7402159.361273115
3422.02763907833,18494.038324380057
340.3247368721048,3789.4104459832533
144501.3408799858,1074841.190355203
-11759.219828248695,79957.51462971968
57222.11429105374,386447.0599186664
45010765.71067598,314991921.11046475
64324240170.62117,450269677664.6929
-455607291.66280115,3189196842.1756277
37279.932770496096,260097.17086514848
37525381430.15604,262650492229.2976
-265619.9739041464,1872485.9013832882
-56292.84105980238,405813.1050431637
10234.489913156433,76499.25821437953
-146493.55823270968,1315404.5582333729
497967.8831439592,3141483.5917946594
5352.128228749773,34185.32208415163
-36175.35007864031,233811.114860076
-24523.037515977398,207572.0994301151
-2045353.379043033,14492023.409567688
-484498.83679428993,3520367.2730686823
-13458304.366873844,112256048.72876291
-177786.7982409683,1257374.7805633666
2062603.0395297888,16248415.183863863
