mu,sigma
44.89731585207281,35.50066523612694
50.82728988317551,11.526326875315853
44.53908399454346,18.894163730435462
50.26777578071255,13.459956686629331
49.644865860294686,12.051291239713423
50.128092587992406,16.89888175144046
48.85185479534824,14.106392361554725
52.98503917858442,15.0573469497264
51.61470255708504,16.13559947157332
46.52138954424141,26.180369320053174
48.97741650566547,13.366401567383297
48.06584598612753,15.78787121376705
49.65113421946653,14.412553606240813
53.18156905226553,13.58100292957804
51.85581925399252,12.596343512542315
47.001987797775065,17.123240297530394
47.94760885723119,11.789379610333123
49.677259453694205,13.450129115352997
51.477499254485046,11.176480378336919
53.134246119744866,11.725293986684047
51.9145189175895,18.261855224141346
49.14284921552043,16.07531526040738
49.0125842619388,16.123809211796864
51.048101338095485,19.476246772212505
47.52968974062721,23.477380220261487
52.166408996396655,12.154201490021858
51.21100193136268,17.0259142423726
48.21818035156305,14.444370281346778
49.09250784950186,15.03181067357069
47.4558313794166,15.730127990836815
53.275024123343655,14.642922384770765
49.96984146131666,13.633431581547669
47.08488340115402,17.460565132503273
50.12777507605033,14.211871453584328
51.58990619577846,13.36969029703739
49.89575150492371,14.298727002492283
45.891687987578194,16.42334547856948
54.432646950391224,23.943440946570195
48.3431300498062,11.567079296217374
51.407477232039156,16.51227437189662
52.45412669361392,17.681653384450843
50.08469667290433,16.669062463658182
54.504124650360275,12.149338406014515
51.092587401633835,18.25559833392014
40.91753105036706,57.99070312986874
46.796668426180176,14.32477238115649
49.321405601845214,23.016454788210925
48.936511026420185,13.907031996221125
49.4598937483057,14.836715135317053
42.16202366941352,22.04079429836882
56.32733334165418,29.30228111249222
51.19754883735366,18.161551563517012
52.86445440280903,16.309460389320293
51.51897528830042,14.743161147717068
53.861233939961,13.670633450150667
53.961384356585604,16.2647779310632
53.69373411239163,16.81294315876082
47.95939869703887,13.77407062357194
49.03672291680571,14.86223484958046
49.60950832885724,12.834784450848812
45.842601155877354,16.674467969811573
57.56313234772331,19.257648853269874
48.11754917021341,16.039175320039146
53.485011442895946,17.77806159785118
48.96745441341938,12.980656915692103
49.74728494784287,18.450381366808024
50.811924136680716,13.654927242520417
51.348727633846394,16.096926047910767
51.18094574178689,12.553097925652558
53.672741379461996,12.597334053751085
51.96117884707646,13.956995866792617
45.65973869824942,16.128715482739093
51.81634298459562,11.973398231555501
47.21467958914965,12.332405944225993
52.74261091417166,42.050484991301936
50.760944980431596,19.39495899859043
51.62623051711148,12.745771866346136
50.77417889647595,13.41899732025565
48.87577753419974,14.55300408634173
48.57148235170675,15.93057550144914
49.75209230716899,11.450974302907499
45.42279200661156,18.572875480716945
50.500496414692506,24.2557669846807
50.514303383116605,17.481711457965066
52.34045658112831,15.536868332480841
52.16359343315269,15.877850663168658
50.139445171850454,16.148174537878006
47.28580747106714,14.896418833681627
48.3124469820285,15.142248214125722
52.416264855596864,13.869800987617396
49.71741761729204,15.387366036207752
51.3159109883576,11.574368422582104
50.002823551302,14.997636970948209
51.71366001543609,16.13733820644806
50.401575239869715,12.99177926991477
49.31516481413343,16.694845605999696
47.53512735793094,22.946983212886348
49.16062459602978,14.045647414767926
49.43289801525495,11.201380010120644
54.73603724523088,17.076204933190034
