mu,sigma
-4949.391111941729,46731.41575392007
-47247.94881285717,304479.225128176
1331.4697727889218,32222.029322256716
117323.21677714898,824426.3458014976
-1625.7755664086922,13409.14047078643
16524.560316243136,82647.42765233133
-62053.38232959522,429095.62290928717
-8487271.337286538,59223640.79826967
-89.65302308900422,3666.1420975559467
34803.114876721025,438624.166835747
808009.2174681698,5646461.348834583
44667.35441307172,295989.68345302314
108.22449002598321,757.4068194365728
30745.615280609116,214424.54301484523
177683.15848182206,1191943.5760906083
22263245.945420265,155839792.10833287
4039.029431015598,44139.83162704895
-1134602.574881266,7892936.444826428
-15606.827397143732,104801.16978206961
410895.70121460117,2873539.946991601
2120281.6535285525,15012999.758919591
720807.8680402301,5080068.361665796
-59214.45237140987,413779.6318309581
-1574.903353492687,12019.930560214047
-874321.6632933856,6114072.542139148
-461.2918096443298,2803.956668714416
-56537.70138943066,324113.15154787124
-67678.52771845058,560416.5424200338
35830.17726833257,247151.6208636181
-3660.980538064388,21549.92093220823
10099.228284177547,247855.80116063598
-2853954.557055132,19982693.292808145
4804.200832177732,28470.830714523094
-9372.04730750688,60532.07320323586
-14758.973169298197,105507.21864179762
14738.987717420938,75798.90184002918
-2408.8865492807054,23484.64421282168
-2983.160806395167,19799.29627212644
752100644.0128851,5264381494.091868
7614.746193243819,60533.304458909624
-56545.034992651956,351817.43539801554
71917.44528639887,503240.58716176316
275070431.0992558,1925522913.0169652
-62290823.7188934,436006219.8461793
66736.8953562836,362589.38870516705
3244.04295988664,13720.406943703156
21055.81568725994,145851.37843903984
-1265.5673564095937,9734.23355170036
-4949.342785273979,125231.95703745515
1955.9514643244283,19352.844412463495
-53000.711253433234,307885.8358731312
-472.79570999444513,9048.411570926071
806049.1411594598,5295627.216930998
-13983.647231377056,101794.60662420695
16080712.098808678,107432019.52731429
5199.364456830952,52874.95463655626
-340266.0617967825,3407604.260942601
43077.54108404211,307896.6001163589
43562.32398362843,309628.79732234805
-175412.15528565567,1429389.7777656063
4955.713013481942,45288.1666393883
81673.57999561401,468094.2936970562
8128908.70477323,56747285.438642986
1916751.2669820725,13417107.759892127
-19671.39412609205,144341.74493669788
-160164.05371878634,1122524.62149447
-7474.722243295484,45268.084801641904
1587.478106711364,113631.3101134125
18135.14298463046,126411.71516929608
1139.7739406052235,8330.207730180495
-55929.79552254229,390863.3066004783
125.58668824847229,1599.425375774083
183.60636943617322,1275.387974515539
-64044.25553386355,422684.07773969666
-21360.097314481245,163164.67584039943
678.7193051345295,4242.375645281174
5654.253962147561,29768.830894675215
-2182.329486865261,11975.209544921207
26458.601192668895,144033.09842009703
170711.59908534496,1121203.9751640167
11262937703.794418,78840559910.15866
-1665.3076675951545,82868.87340150794
-37744.22037694434,214800.29115684153
326416.91493398196,2288120.830003366
780.7816111195345,3378.52524616006
-2792.7913977312605,19379.084888195262
-2215281.3207803,16337980.190833887
1131.8636168442913,9699.183175941173
-988.7427065114632,7381.955134016528
108464.96927521251,841094.6097456767
-4672.624924176311,72366.78536090288
13089.018765086317,116368.13394928972
-8627.663752597626,35840.32474969451
-3986.8828685822887,29086.4235651854
-5326.4922939724065,26900.412426183793
84959075.13351905,595543169.6726873
-102979.67194360796,723278.0439982499
965.9413765089505,6064.627167264988
8736.827412586817,69457.26123201572
31468.348578703633,220795.15345087703
