mu,sigma,label
5.737964756847474,4.182195953301592,0
4.992712194495365,4.94206546185938,0
5.023036904881404,4.772785205703705,0
3.831997961927022,4.339890982460754,0
2.989883481041094,5.196841904455578,0
6.593687872304401,4.593558472422054,0
4.56452016535651,4.519523391864212,0
4.721589009645679,5.00028038407023,0
5.02533901210394,4.64525379515165,0
5.939672673600857,4.09454375549671,0
5.119648475324427,4.765783607736134,0
4.432361777986106,4.921656447298422,0
5.6440666499922125,5.507719275818095,0
4.590435089914717,4.962635911974824,0
5.306083225692097,5.225514145959197,0
5.462302044187318,4.77989640914479,0
3.931779271183737,4.219214713361304,0
4.720024558160954,4.484451786095695,0
4.76688762420103,4.366335932971764,0
4.104640002166077,4.421963703414671,0
3.876927674669981,5.161350643981834,0
4.4778664895515545,4.944072977897304,0
5.469731029534268,4.49240583201607,0
4.707090634037555,5.106885585305334,0
4.514745389209595,5.871648512092206,0
4.6831815501616685,5.030948966183941,0
6.57337646662938,4.905841694363344,0
4.545096012929983,5.841806587685361,0
5.65392000705126,4.995828727222869,0
5.4856082712222936,5.170067049145684,0
4.596876270321199,5.337629964347621,0
5.547641591694331,5.137475194107596,0
6.097738344656116,4.207050781460783,0
5.954630354381586,4.748037644037502,0
3.9676087092223535,4.39275584326802,0
4.613676697664438,5.987491243330297,0
5.656643591699082,5.198924774790822,0
5.032640316408095,5.020641636044816,0
4.602001786493279,4.776398144629239,0
5.450068093788875,5.361858574226227,0
5.9235622988563374,4.897205370446895,0
5.692494428536562,4.410460889308431,0
5.070900058290536,4.072248806160061,0
4.921049755090919,5.093262514737612,0
5.344141389684561,4.990711006672218,0
4.693589214475083,4.604390290633555,0
5.266994770553378,5.378261775549428,0
4.66048762135399,4.872810739556393,0
5.497584421740365,5.692179824017896,0
4.288068210264254,4.475050597982574,0
4.701075945696172,5.1568625099380085,0
6.385516628040068,3.829277915715418,0
4.878256698809617,5.23350298305816,0
5.273767133060562,4.447101793785132,0
4.969620362804238,4.389834280145321,0
4.669872478281492,4.494567447351328,0
4.16039986979297,5.613536485972228,0
5.2867776694799,5.290901467186004,0
4.5276947064026745,5.24688748301483,0
3.9030584622513618,5.732707508617478,0
4.678556339733252,5.274729511448825,0
5.023299403118338,5.131541359709225,0
4.730424852807529,5.15008881582695,0
6.299007810978622,4.333682011481892,0
4.637504420687894,4.607849356952984,0
4.572792161874512,5.708334399788652,0
6.139936120267104,4.775243383189396,0
4.394043662678448,5.166072440805563,0
4.811631528093256,4.246376960874481,0
6.228119280493749,5.149394223716471,0
6.153504155259827,5.214843742931811,0
5.011498550429471,4.802780782033348,0
4.979708534970386,5.9827432384348525,0
5.466155566814171,5.131843059765867,0
4.8483703085721945,5.098663537221436,0
2.761930139691385,5.033792178560444,0
5.0084579675689325,4.572322463421027,0
4.897982425385238,5.550472121867567,0
5.425856069341692,5.265151374970466,0
4.963212678680788,4.8645075796206845,0
5.705368124155905,5.796318871395179,0
5.473201081881907,4.933578573641952,0
4.755578647317068,4.640525578856067,0
6.044314626125113,5.385660613015124,0
4.314975135762044,5.385111756644182,0
5.482645545907302,5.072525180127163,0
5.609799985252611,4.726732273423248,0
5.256235048446557,4.831903582543951,0
6.207795270829644,5.1985171615248085,0
3.5398495756466963,5.066276795313923,0
5.203120234527592,4.921539261123196,0
4.579308273385486,5.642584318507987,0
4.3978491486890725,3.556814966454712,0
6.436306148021445,4.033764162304707,0
4.983492819654447,5.100102636818495,0
3.8569633080551786,4.586150184697827,0
5.87178149835127,4.62164925971037,0
5.176558878551956,4.629808322993003,0
4.338420449948802,4.752495719378772,0
5.348036603175001,4.844012085766948,0
8.644121544932007,30.23099718838716,1
3.588803175087206,14.55441318637105,1
2.266645196333132,43.03175476277655,1
-1.093089748324374,36.72926848666022,1
4.4941085541813575,27.86469915762253,1
2.6254956736863035,27.44164566307591,1
8.244543564966746,33.68390779833035,1
12.31553081533139,38.7545467923665,1
3.735613092563608,57.13940077571151,1
5.697165515845225,19.80654886575286,1
11.399738759529834,83.85212258052348,1
6.507627272892624,11.437073721083134,1
9.872158632852384,29.8901803538606,1
448.2722587841849,3103.1973211037684,1
-5.730104791106654,39.410849695128285,1
2.408183106874147,32.68084431314799,1
5.4598270324000575,17.47008772641567,1
-8.827183942748155,124.7629271182085,1
30.828992968017243,172.68263394547182,1
-0.8060116614226038,50.0651299476801,1
3.248425857795872,30.73961078413733,1
7.972747022079679,14.472145325748007,1
0.1926380930621027,102.181388344411,1
10.964216016046755,61.98182687984389,1
4.4921765474944975,14.01645342802359,1
6.820985851104028,16.909579347620173,1
5.052419863062282,7.869705607198346,1
-331.4402336672198,2400.4859264540014,1
-2.5146806855946853,53.01087831830256,1
42.29811735111587,230.68744420255248,1
17.322205903005486,68.53876390122437,1
3.400558176105834,10.444016687158818,1
2.730152660214036,23.677075406993676,1
-41.12809661207032,313.3970207950406,1
-20.18021114392329,164.3084134896637,1
4.241574075697623,23.780605915120407,1
12.124733946291226,26.470738139963952,1
-0.5352492799344702,39.918262560339365,1
-4.992216694877416,71.2794434116604,1
6.815217421194856,8.875872038040997,1
14.940944486954145,79.20260939405843,1
-11.50314213332198,139.45676831578376,1
15.849056971960271,122.21083875459465,1
0.9779005594031476,89.88488603286642,1
10.65489794503624,36.54974371193855,1
6.330227744163779,37.55461550711585,1
8.192398522696942,36.50673003086032,1
-1.7488928392063818,45.93685400725131,1
0.9992763834230785,33.72556708514706,1
8.851140111600559,27.76594512476008,1
2.930506156553657,14.00149987549469,1
4.243644763000901,27.25748751708608,1
6.282594279625726,16.401003613158306,1
-5.250338571972825,178.08230204231876,1
4.219734861108984,13.28259982923059,1
4.4861237561771805,7.625568793335693,1
-6.318453859107542,119.08811033870865,1
8.950624893731806,18.976578919894347,1
-0.872806632640754,46.996146608728566,1
-192.178556602943,1379.9857480510773,1
11.463080114701818,53.957657491640525,1
4.0596389028219,66.27891206107871,1
-406.6244713884605,2873.824647094733,1
10.587530853985886,25.110496060262957,1
3.771600423474831,19.139853600051943,1
3.1284625177272813,13.62106321015977,1
7.663936933479325,21.42118047678193,1
2.219449369511489,15.199149318732584,1
26.999807678810797,149.63639135640253,1
-13.196624152635517,127.51055252479568,1
2.461694077049261,10.12837769134163,1
5.079245960177304,18.11578788875321,1
5.273264222953944,36.99058855445663,1
10.23137655199449,37.388901573021016,1
2.6106899517651856,13.622380633550444,1
6.074743295821367,15.661002635960353,1
9.075751386005612,32.15098611646649,1
6.051891009738703,30.7847436188156,1
6.790964902933861,16.39375741178112,1
11.058043953667864,85.71659880740386,1
9.544566281042927,29.16601608790581,1
1.546176297615831,29.41610385963361,1
8.453253121521193,12.210484469972949,1
-130.47848125261092,988.8642929190428,1
10.446601313452632,47.88153193128224,1
-45.262617947072414,346.6398217347948,1
1.7531865775528874,19.75991276393882,1
1.626724575918754,53.59114660227818,1
7.090672423931801,16.460260191940904,1
8.01452957398439,46.15008274556514,1
10.510447993706434,12.495291658423282,1
4.449876856304654,16.199214231692736,1
-6.010385005944832,78.39100779527895,1
113.08898801462828,776.8409828959378,1
26.811692699736646,148.33070313333312,1
-30.685938153383617,193.8090058451735,1
12.954045404029,28.541237438259127,1
-19.43205879520567,161.91059557625525,1
8.894407891544724,29.044053643070068,1
44.66112426684551,276.972123679612,1
