mu,sigma,label
4.605213943949831,2.658096563605758,0
5.55507541428368,2.6825551458078274,0
4.995432181719253,2.884155340527506,0
4.829262677038095,3.793086565148139,0
5.155433087503138,3.0847889988978654,0
4.9102715992442665,2.995724222268902,0
4.924607432819855,3.271515499167994,0
4.771009735014322,3.079139523136865,0
5.854749540905286,2.6017740213413902,0
4.975655702913506,2.9769751083783587,0
4.448237425641024,2.6675619996651125,0
5.058368884518495,2.707603728878018,0
5.480688733758357,3.0453014904915814,0
5.411249146319618,2.7219528177336145,0
5.598839147316571,3.5820787170882897,0
5.962169404266937,2.755551629401454,0
4.807177492046695,2.54507519729206,0
4.883459802488225,3.1034612068302168,0
4.606095224755373,3.129520679205075,0
5.795950831537755,2.610693624097954,0
5.706167085507925,3.163198960391458,0
5.622741539088952,2.892084599984976,0
5.598990531182095,2.490376193109632,0
4.889938972610438,3.1026971976693085,0
5.165447169656687,2.868425849919736,0
4.919982136695999,3.5558038802280194,0
5.359481018746784,2.838423869217317,0
5.000942135643326,2.9632658906596143,0
4.943801843670594,2.543659810788774,0
4.965751318057246,3.1272836639302115,0
5.555516843816033,3.098773999466459,0
5.201629444203752,2.886107008408267,0
5.287140196115121,2.7038836834106554,0
5.142361713603078,2.9198212855716914,0
4.595722866947309,2.6829029420586905,0
5.341044968591546,3.2680958906138646,0
5.555721790464463,2.8618190036592077,0
4.719792439766999,3.0654772853360424,0
5.218690289672077,3.0945027094007003,0
4.3739920979215245,2.944093392645021,0
4.484711750581074,3.267780992173983,0
5.500238386403335,3.137572910989668,0
5.395168801942072,2.6996658964551585,0
4.482062245046115,2.625708292261887,0
5.059207200062696,2.998293802453079,0
4.697568904858328,3.427432700709911,0
4.913169641931121,3.142858688171441,0
4.396724130972362,3.3704087098403277,0
4.313786905722004,2.7833293348093315,0
4.851957459533782,3.317255004565005,0
4.390310085843974,2.966475638100749,0
5.338845160905314,3.0292220668024994,0
4.425880411572905,2.4977378686291507,0
5.111864720402052,2.6802454429494964,0
5.294167943802682,2.535952075218161,0
4.359979289688812,3.075240916415376,0
4.817686055981125,2.689845671154044,0
4.593693603570491,2.9428507341154693,0
4.613370517302106,3.203868850485771,0
4.8284105226867,2.807874306267868,0
4.627376361823836,2.6404708436802,0
5.226616038033464,2.883269577848492,0
5.406808005033902,2.785724419118808,0
4.281105659066872,2.5822632580226945,0
3.987556722019602,2.8074366498484715,0
5.482580389149428,2.404043735827748,0
4.910000048549732,3.312661037108104,0
4.387013662313951,2.499924776630726,0
5.80568771344425,2.653061057845113,0
4.284119724385776,2.7248556562415653,0
5.010156548038398,3.2130967883371144,0
4.312744017908238,2.9339008909734225,0
4.873282691103517,2.9499469806808323,0
5.005062518472832,2.5218736046606445,0
4.961314363434824,3.133382701521421,0
5.227275867609081,2.91526106301057,0
4.753144324291568,3.194522662972851,0
4.893517144633497,2.941537965876144,0
5.667306571011871,2.8788611403753777,0
5.872769974332282,3.0699827005880143,0
5.526891997386112,3.353432482126747,0
4.018240743868497,3.126578472639578,0
4.525424752445415,3.2123827729327235,0
4.677294757699551,2.670117505331312,0
5.120907434903192,2.7976373250848323,0
4.2586083432527655,3.2240933448652456,0
4.889995268359771,3.4278391216122586,0
4.932911536259199,2.9635295115002767,0
5.393031609256075,2.900096605286629,0
5.419317667986252,3.046062858390969,0
4.223240073904002,3.0128314842043302,0
5.400619194137315,2.903594485010217,0
5.0859676465202055,2.9486593484007475,0
4.327286525788561,2.8741248623019886,0
3.994133382179775,2.5181172611583813,0
4.315061892821832,3.417000449816119,0
5.118361457122446,2.955419593339068,0
5.0524642943386,2.7864959607164965,0
4.6548291471469705,2.581863249901972,0
4.790387024478257,2.48330421119132,0
0.1737544736013798,39.77583175637629,1
2.8805874016939663,11.54990373390118,1
-3.6121699585731135,61.48445700675429,1
7.732735426630256,16.385917660888328,1
5.72168364621501,42.81189579644591,1
5.052626519150256,4.0508190721302375,1
6.540864202239333,17.171749339861538,1
6.464045169464718,5.03411339905615,1
4.223700853262375,6.726372690699932,1
-8.469604511957453,95.97597290573088,1
8.54019043435949,32.4520320772108,1
7.427544931122809,23.33109413507906,1
8.073897639360814,20.10205830441116,1
1.5913411789406016,20.820411390759983,1
14.548348262759555,78.20855407423561,1
6.437095224521986,8.55428281802055,1
5.226384706519164,5.411087839821529,1
3.994324585364516,11.020937986593822,1
5.117495739445747,14.492150524956005,1
18.20790532880005,73.46971900871836,1
4.262950416894742,12.211604752258031,1
2.9537096761892734,6.727807138633767,1
13.400519817576008,45.08699568231643,1
2.075566013072731,27.91365668542716,1
3.635101256222855,5.478377587831621,1
5.164650987011854,7.154110606891515,1
5.576100685078051,4.856304446204952,1
5.023627960246606,2.651386496482369,1
1.0768186529095738,29.82933773094729,1
0.3489327514964044,24.297038690826785,1
5.328215844244437,3.3916036937016365,1
1.3067239104787578,18.86379460682377,1
-4.90266369047818,56.48514801146052,1
7.429766139442766,19.498576797669028,1
6.659004240728977,20.03584372885748,1
1.288682098771437,28.115238399206703,1
6.77272505100339,9.146061519201634,1
6.323191764214276,8.143212098930109,1
8.426177321420534,18.482453519874248,1
4.191993113622584,7.561960090668498,1
1.953776276175289,27.26665887664531,1
4.9818026421241415,36.558577390358046,1
7.542660097243377,14.988351338013672,1
7.305750941019961,11.44647803967248,1
2.4111116986114927,15.869670254375295,1
4.358300730533627,3.9114458017417593,1
5.832333742607379,8.034503572009367,1
4.775164414778725,10.15749769497402,1
4.463974060953441,18.24382035755169,1
4.934447812551711,6.720054249268392,1
6.0198925743953575,6.887166422425091,1
-0.4460492517292526,38.48906090013183,1
4.725495570010562,7.357208651521685,1
4.796991824825791,11.026819568551597,1
5.220206148770871,2.053538236525565,1
-26.07398816419849,209.17207482369605,1
2.396010686140139,17.212962467282217,1
7.292572552865292,10.477854698700346,1
1.7613792843457736,23.40726324589622,1
-0.708177397024927,29.44415456171832,1
4.72339411837209,6.52167072669028,1
156.06546681320592,1068.674357813806,1
0.8027604772223776,41.46896827666971,1
5.447261791497986,5.841289590034615,1
7.076973295783109,31.781640204055314,1
4.070217146315982,4.61566434167406,1
2.1137756708600723,17.361204651259992,1
5.931384873794234,12.680230457171508,1
5.432751834210726,9.794087292506196,1
5.545800695884075,8.943581074264156,1
-8.199441995047941,86.69927612420325,1
7.344914178720334,15.487746966335838,1
-0.8124768654290679,31.69245012167431,1
4.1222108678943,5.807426410178404,1
4.975104197384615,8.603608208640694,1
2.574845582694565,13.929071141744672,1
5.650881592135125,9.750137989442289,1
6.535228329819327,16.600044533517007,1
6.1215838760518535,9.02761333938382,1
7.45082219933028,13.736304953376846,1
8.299663012819218,21.753112133687587,1
5.416995579509432,12.256898214882227,1
17.8511593192826,104.4138411342164,1
5.059922950708944,5.331739072655573,1
5.050943611241245,5.811960557995661,1
4.103361246913852,7.696824985761464,1
4.3737721436723085,5.041533995348014,1
15.164556519227892,65.47363290862516,1
6.6751608690877,8.161853390716729,1
5.326420747370462,4.2265591689631545,1
7.093542191648421,11.096528581041184,1
4.952417334142117,2.986367551716581,1
3.9683032888020495,5.697433375945864,1
5.637191707838618,5.48511331130443,1
7.5422745996740765,29.5627869402236,1
3.807169268567024,9.20013302374712,1
4.2912901016804605,5.199357121037698,1
9.120209808463803,14.11868718108527,1
