5.105309009811467291e+01,3.909543152849591507e+01,4.634166396316234682e+01,4.302680725058445432e+01,6.112929565136317933e+01,5.914152954153057351e+01,5.067907034151360790e+01,5.282936399736895794e+01,5.653281388095061288e+01,4.154311972452227764e+01,5.201372147306551597e+01,3.738918792108189137e+01,3.678780284810321177e+01,6.456140894189844914e+01,5.073604493131080062e+01,5.990261063301127820e+01,6.466317690426403431e+01,5.818025953527155991e+01,3.917926814098948540e+01,5.335250476583807711e+01,5.577077197011578136e+01,6.111803891840931158e+01,1.152198326237016772e+02,3.512085420950820946e+01,5.281449551808680809e+01,2.947564589522848877e+01,4.484177014512538761e+01,4.876702357299875246e+01,3.871333311091568419e+01,-2.964204762694217266e+01,6.778989176406355455e+01,4.115647396697444549e+01,3.214115613570125163e+01,5.937753081947934675e+01,8.567087821718503449e+01,4.488210770663614113e+01,1.005071577483193579e+01,4.830670865463908825e+01,5.945146234345877190e+01,5.484088604534572653e+01,4.430085963730120824e+01,2.258825899917323454e+01,4.124329636066175908e+01,7.215834461685464873e+01,3.850395419459877644e+01,1.633579496260922781e+01,4.949734457972118662e+01,4.090147098773449130e+01,4.833340535226999890e+01,4.929261651017792190e+01
4.207505728537310574e+01,6.491548280621832134e+01,5.862310778614559581e+01,4.423158600823244058e+01,5.396764791849697929e+01,6.816004622534664747e+01,5.111202779333190449e+01,7.404088837339587315e+01,4.476321230877663027e+01,6.712017196166928557e+01,3.097484520045074419e+01,6.720685668017596015e+01,5.011646763771708635e+01,5.376061468033302049e+01,5.671729241120033294e+01,3.906621987861242218e+01,5.060043072725586200e+01,6.241905403015935860e+01,3.205255858300037630e+01,5.475830153369729203e+01,6.171591976391501078e+01,6.094094583088740080e+01,4.194481112285202329e+01,4.686126182567618770e+01,5.325338743265407970e+01,6.441399553674550305e+01,5.802437445689363926e+01,4.475805308097099555e+01,2.882378012388972621e+01,5.238835715065612675e+01,1.031365675876687789e+02,2.808977501513203023e+01,5.650072162227073846e+01,4.184866228218700712e+01,4.795433253147787411e+01,5.208489025679586604e+01,5.012351116848854815e+01,3.955682861377580650e+01,3.430887021174810059e+01,4.717334939800476690e+01,3.098238306346093651e+01,5.793624646589213967e+01,6.648959614290126297e+01,4.894446843803225988e+01,4.621160893341412645e+01,4.729826555437958291e+01,6.644209618084191504e+01,3.101121135799560591e+01,7.394110271006938717e+01,3.018660372703604367e+01
6.168337742789935874e+01,3.999800569092653291e+01,6.535060781699159804e+01,8.377153392543191046e+01,5.850394954303241946e+01,6.471668532370696880e+01,4.956526638777025084e+01,3.561463726648965178e+01,2.883133582753735524e+01,5.644630727789468239e+01,4.916793564492083135e+01,5.220477607781914031e+01,3.200961478530530968e+01,3.665381688564076512e+01,5.669723175232224577e+01,5.028979205663014085e+01,4.130027944250271332e+01,5.315552738790471921e+01,6.851226934702971505e+01,1.689534395639563513e+01,3.875301022360720538e+01,3.065057172343843916e+01,5.597101149221588656e+01,4.200591521904937053e+01,6.984161375436610797e+01,3.446090139361892568e+01,4.012981384564747600e+01,3.605201228394561497e+01,5.072401499873796382e+01,6.316222318468796004e+01,5.765686597963363624e+01,6.421115253133530132e+01,4.498476059194271670e+01,6.443654773413351222e+01,5.711606590582405119e+01,4.332211553906730472e+01,5.344328372928012527e+01,8.506766066339895360e+01,4.548444829174481185e+01,3.770609694528193501e+01,3.378322582111299965e+01,6.694446658906781522e+01,4.693407979617352055e+01,4.774469665673322538e+01,7.052640747450078607e+01,5.241092461033402827e+01,4.946905105778512990e+01,6.084967558522917841e+01,3.830062153984052031e+01,4.133378762249400040e+01
5.432378692056885683e+01,7.890146169378022023e+01,5.504581132708604230e+01,4.381451700629105517e+01,5.410914947446018175e+01,5.461884278449110042e+01,3.187887160836498168e+01,4.444192920235545330e+01,3.722768496430402507e+01,4.179671958001345899e+01,4.709155946360667855e+01,6.018557328889453828e+01,3.918317754337670777e+01,4.553886404752485362e+01,4.847178779571725471e+01,8.756389948472099150e+01,3.283649281838313527e+01,2.892525117849400829e+01,7.521167250373582647e+01,6.264769016127937817e+01,5.388441556031637703e+01,4.758457016084986435e+01,5.573502956831326571e+01,5.192886987267628029e+01,4.604368500032673950e+01,4.061108110573053409e+01,5.205882014845736450e+01,4.402111544387691566e+01,5.162520320347495328e+01,6.032882435601701587e+01,6.369748153997407769e+01,3.968340797569921818e+01,6.371537378144151376e+01,3.299103393902137782e+01,1.002309717500019701e+02,3.448127016464280814e+01,5.585080527481065360e+01,4.575702035116128741e+01,4.187210918232030110e+01,6.328178365906593683e+01,5.931269896014153886e+01,4.720638037355178085e+01,3.142762262273789986e+01,4.717689844300071655e+01,5.087663107197725765e+01,5.893119976497288093e+01,5.063614898573074186e+01,6.814891865522005787e+01,7.067598865324248436e+01,6.315874163144914633e+01
4.616001321574052696e+01,4.304274159225135321e+01,5.572276999900919492e+01,6.233938763176996645e+01,4.638354447923743606e+01,4.715312333980580206e+01,5.398074614515016378e+01,4.784761881284525487e+01,6.822024551354724053e+01,5.575534012339916501e+01,4.779098207477197491e+00,3.913188483131696671e+01,2.733046937410642840e+01,7.412613094035825156e+01,4.928356983479192621e+01,7.600725106570118328e+01,4.372083849151194102e+01,5.383846322083127234e+01,4.806423711568766777e+01,5.571890921269577035e+01,5.059687970907559418e+01,5.814474976211617019e+01,1.412756506024318810e+02,4.558299851500184730e+01,4.172533086584395789e+01,5.263878170833468317e+01,3.745988770430339798e+01,4.971764158991602045e+01,5.595136697765769895e+01,4.839052580974534123e+01,-5.857984698320308325e+00,5.352816291611383548e+01,7.987830908937695540e+01,4.366070581324959221e+01,5.138968374918385962e+01,4.453386007679399938e+01,8.436597862355156963e+00,4.253066543805974220e+01,4.532970389783437781e+01,2.406054978756584006e+01,6.385116941026836201e+01,6.533918547402593902e+01,6.490290069911199566e+01,-2.761348967991281711e+00,4.065030329880472948e+01,5.447568484914212661e+01,5.221671444038408083e+01,4.213702662546404554e+01,4.954802937626593007e+01,2.895230126066064713e+01
5.400610146565940539e+01,7.162375253434480271e+01,4.613843934545968040e+01,5.676285939383576817e+01,3.352149850422525645e+01,5.922103963863062859e+01,6.100959681197517170e+01,8.591586821602703594e-02,4.485729106815905709e+01,3.805156432922731824e+01,5.458490843786632496e+01,6.239515518073827138e+01,6.339918479055091183e+01,4.882340529532260121e+01,-1.846311687235163390e+01,4.193192518976286465e+01,3.519958896083383593e+01,5.147734554001502971e+01,3.689885388072688954e+01,4.546128298182421190e+01,6.701096933659599131e+01,6.124273518129705707e+01,6.735390933163144211e+01,3.894523741642219505e+01,4.136365443945350506e+01,4.453199668418950807e+01,5.063881131120219692e+01,4.217451266858366665e+01,4.899288325734156757e+01,5.901454233528892246e+01,4.925763935931753679e+01,9.423999385638401804e+01,4.943264332415409257e+01,5.501457501297217334e+01,5.878227679272377770e+01,5.009729453602104599e+01,4.026766110682823552e+01,3.844703315119619447e+01,5.514700187246628360e+01,4.798550569527918697e+01,5.220102705999131132e+01,4.556990464052145740e+01,6.078824623605262900e+01,4.812259483601096832e+01,5.723724403830031804e+01,6.663328553667119536e+01,3.521052061032257541e+01,5.507964206702691001e+01,4.615196852322031873e+01,4.477071225523999942e+01
5.268158210782750928e+01,5.317379321356511923e+01,4.347382621031022154e+01,4.726297713882337348e+01,6.716189876185951846e+01,7.215143879864400844e+01,6.231629188787710660e+01,6.972509653575238531e+01,5.167426292480684680e+01,5.002848389375380123e+01,5.224181319371228938e+01,5.719123804516434717e+01,4.465750533805206146e+01,5.394560235081325317e+01,3.694920498756938798e+01,6.783512521589986477e+01,4.775853571507142448e+01,-6.667379290783631518e+01,4.931240796069052834e+01,5.708905681064924664e+01,3.715863942253944430e+01,5.130188642789736519e+01,5.939618874373309154e+01,5.585622643884705241e+01,4.183818474814433586e+01,5.243809715614158762e+01,2.998922360883601002e+01,2.742905775215241704e+01,3.502131476038576352e+01,4.627923456999441498e+01,3.145017601147561948e+01,5.299771180484785305e+01,5.424355493953950713e+01,3.908546257820272274e+01,5.219805583543861616e+01,5.083002848934643225e+01,4.422428834033912892e+01,5.187234105548410668e+01,2.974579317079444252e+01,5.537839651340939895e+01,4.439636838266378049e+01,5.587271788609105272e+01,4.738378257586300890e+01,8.227400882375376057e+01,3.851869689069645375e+01,3.936240322138466752e+01,6.521992094479092827e+01,6.048935835745958656e+01,5.724246254237217357e+01,5.840996669230342064e+01
6.646902697818686079e+01,2.004620145526451225e+01,4.755944017775988897e+01,2.855764079331203931e+01,4.846418297356689209e+01,5.972705205344408341e+01,4.093590293015406445e+01,3.921322562908414966e+01,3.464251151094721592e+01,2.452945891076920759e+01,5.672310295361128851e+01,5.242249254636691091e+01,4.865645962644162381e+01,5.440318483906663261e+01,5.053774253534949423e+01,5.885722257890246567e+01,5.926642307495964701e+01,5.597419289985819546e+01,2.560801512482562359e+01,5.063108335084663736e+01,4.602286990962117130e+01,4.257103531777545413e+01,3.262706875043807742e+01,4.539713264451604857e+01,4.198079520249248731e+01,8.057540660969605995e+01,4.928782658456646715e+01,5.197228444071977549e+01,4.621956371350074733e+01,6.895577092603642200e+01,5.351371203743320137e+01,5.374950458095354122e+01,5.153539788193273097e+01,6.181680322239711955e+01,4.632275016925340339e+01,4.390287422055416755e+01,5.750719284538561737e+01,5.261620407418791956e+01,3.610958972548911561e+01,5.423351175572788918e+01,4.148091529256236498e+01,9.272253943326492731e+01,4.536740092852409845e+01,4.006746238492630852e+01,4.025735218610296329e+01,4.740994985102382486e+01,4.150295192569002012e+01,4.796537964844035429e+01,6.159027429249556462e+01,2.162719682058067505e+01
3.986561190148145783e+01,4.678171003892870772e+01,6.931381225958971015e+01,5.277286399915796267e+01,5.188514744856959737e+01,7.358522679609501438e+01,7.039710152146335531e+01,5.739727575479984978e+01,6.488460214277614568e+01,4.789125755431268772e+01,3.190520591202647793e+01,5.022660746065057680e+01,4.614603161371310591e+01,5.626184845593172668e+01,3.927762902747114993e+01,6.259636579123494471e+01,6.774088002899196681e+01,4.954853096602714402e+01,5.056228529216477341e+01,5.397928380014374028e+01,5.010633590192828990e+01,2.595508796886655389e+01,7.361285672922603851e+01,6.625515081229312386e+01,6.433556148741919856e+01,4.842863820489429827e+01,4.544699634121175080e+01,6.034294099678474765e+01,4.068346916573975136e+01,6.092494406380936312e+01,4.818240801116066052e+01,7.792811027024549730e+01,3.763670059102375376e+01,3.695135794769927173e+01,5.458772209122543018e+01,3.540134327200293285e+01,5.613790566701938189e+01,5.459484642208751382e+01,3.351548873137829077e+01,4.896399666476260393e+01,-3.780337981786701107e+00,7.281640444523905842e+01,4.847882804685219327e+01,4.556845323427850047e+01,5.724268783008324846e+01,5.360522958992277864e+01,6.720294972105767783e+01,1.018114453445080869e+02,5.225516194477901166e+01,5.274574786108252056e+01
3.882701301278940065e+01,6.060042660947959803e+01,4.764970616814302673e+01,6.613792807428325204e+01,3.436402528145499957e+01,4.595166851217992132e+01,4.260223142130294605e+01,5.239025183534648988e+01,4.529694429068929651e+01,4.920187436337322850e+01,4.988266331414007482e+01,4.877914518872106697e+01,7.374375672278057436e+01,7.726017243655984146e+01,2.076773789781749713e+01,6.316166378369975121e+01,1.628581740313268256e+01,2.795195396500890794e+01,1.573339125531015270e+01,4.676760006265712377e+01,5.408474233046536028e+01,4.731650812869520450e+01,3.272426189919673334e+01,5.051711200688131242e+01,5.573898373152058383e+01,4.973885552393725362e+01,5.141518111044425154e+01,5.596098490335527487e+01,5.346696888504067147e+01,7.828755266879915098e+01,4.466800868907420607e+01,5.059438614580866300e+01,5.013674544678754330e+01,3.999568088624006634e+01,5.535915106150621057e+01,4.523094847775455207e+01,4.558074627386938005e+01,4.682711766469407877e+01,6.011851069992725627e+01,-8.699632342556230924e+01,4.375082485068455895e+01,4.118753997405745082e+01,4.346053042736102157e+01,6.042555819012006424e+01,5.569038247990474133e+01,5.132208643252839408e+01,3.625949562770481549e+01,4.819636407063234174e+01,4.380760583603818503e+01,4.874761947591259315e+01
3.839054957243206445e+01,-3.723161452114901238e+00,5.909822163741333867e+01,5.637376286022011840e+01,5.038595342213051254e+01,5.477812999057424292e+01,6.504528500233645616e+01,3.507262685124798196e+01,5.699312415126076559e+01,5.389905484795870194e+01,5.748137423266285850e+01,6.582068502958145473e+01,2.521489728439235023e+01,6.201792649020105586e+01,9.192681794875105084e+01,5.316112245704414363e+01,5.431284817802660569e+01,5.789079274995388147e+01,5.319014488745887803e+01,5.189191902535963408e+01,3.972473114817367446e+01,3.398182155052919740e+01,6.139184704277330695e+01,5.473052225487235489e+01,6.404356828920647615e+01,5.913807216122124544e+01,5.550379377549845827e+01,3.018202411254026174e+01,5.278414780502700410e+01,4.923848342851190552e+01,4.637104708354370075e+01,5.050579610919563578e+01,3.099707191888920477e+01,6.550916082952792863e+01,4.814386738534096111e+01,5.096013737926372045e+01,3.615621900169473690e+01,5.701956817660497734e+01,2.744246588585812674e+01,5.414784058110509335e+01,6.016602011077784340e+01,5.117254274594890262e+01,4.671494018511546642e+01,8.951807418369688207e+01,1.890215392234679115e+01,5.007939330009124745e+01,1.005568397635734073e+02,5.374746774863471188e+01,4.317088439039418546e+01,5.794587926342897788e+01
5.003129597810750084e+01,5.844111256933110354e+01,3.519935628876333311e+01,4.976728750037689508e+01,4.948308173121512965e+01,4.665969262600454925e+01,5.011633105913615793e+01,4.584741385391831159e+01,8.210511342001322532e+01,2.977953559114113702e+01,4.377806464751865434e+01,5.098046470962268728e+01,6.735246056337436471e+01,4.680156129868995407e+01,3.621303503417888692e+01,4.460172951572722155e+01,5.516764999621818077e+01,6.434753723535688152e+01,3.485288658551139918e+01,4.554373703135745899e+01,5.183462224613907665e+01,4.966308340148787437e+01,5.343661467071063242e+01,5.260608764974243456e+01,5.493934534469243403e+01,3.156716136545178841e+01,6.286990313939021036e+01,4.128132692745239751e+01,6.260687543907198460e+01,3.672032584354229812e+01,5.327846804083079491e+01,2.705205360406636217e+01,5.378017680601344352e+01,5.232138738102481312e+01,2.156126266414466031e+01,3.696091905422331791e+01,4.872913719794860299e+01,5.612850814384638909e+01,5.324059836406940605e+01,5.735780568171386307e+01,3.864930665340257576e+01,9.686487751646683364e+01,3.918999470271124608e+01,6.018589574671496223e+01,4.816878608936195150e+01,6.031863064254662277e+01,3.975588220607853174e+01,4.463975962940183706e+01,6.367824276273169914e+01,6.102342563987860302e+01
3.814868200302433365e+01,4.973644529283298255e+01,5.875734157756365050e+01,4.711369662013434123e+01,5.757929742018586694e+01,5.666036660606618369e+01,3.696116565145067057e+01,5.344651488629897074e+01,4.721270555404694846e+01,5.744635302371794694e+01,5.099937242176518026e+01,5.193600445993681092e+01,4.776550773774502545e+01,3.486572320692761906e+01,4.391815545906075613e+01,4.974607820622394172e+01,7.060017408643574299e+01,4.570723025134183359e+01,5.775172140428621503e+01,6.161710934817881480e+01,-2.094064921280575220e+01,6.006620058845225429e+01,6.544767692390888669e+01,4.178674727578693648e+01,4.792247459632885409e+01,5.402213552103985705e+01,6.560732668125683631e+01,5.836363893607733644e+01,7.790390969032817736e+01,5.902083300609353955e+01,5.124341751690297997e+01,3.841813900427941064e+01,4.436753865243297668e+01,3.818345819430953014e+01,5.173145755410661195e+01,5.574862757607581187e+01,4.240122939347711650e+01,6.001910607434404454e+01,5.624862571643313203e+01,3.814666830468825509e+01,4.745807233192891772e+01,4.968517452191188966e+01,5.214886388007474238e+01,6.937820587046680032e+01,5.792107075790314497e+01,5.418349824605851950e+01,3.532430353816280899e+01,5.548511419286093371e+01,5.875352119263621375e+01,5.425475896247935026e+01
4.661625491325415283e+01,8.296966934790506798e+01,3.284476252068269275e+01,-2.971686715490712061e+00,5.961863010444974975e+01,4.092344916448595882e+01,5.763134131521970005e+01,4.615582802209244306e+01,3.528367357205636523e+01,3.926181366291052655e+01,6.519618699294248643e+01,5.219918859207179906e+01,2.281991163478134155e+01,6.090203102563910420e+01,4.350902752667705897e+01,4.465126656485422529e+01,5.379134417953343217e+01,7.595224078369264475e+01,1.921749314208758719e+01,5.923372471663716254e+01,5.228529710126898067e+01,5.348342876410617208e+01,6.210875264542755758e+01,4.851152637151336222e+01,5.310635063393687716e+01,5.489219602071803195e+01,1.957946026465579337e+01,4.980455204646026601e+01,6.200903470440164256e+01,5.124337966611496142e+01,5.173504790976274847e+01,5.351520536382228954e+01,6.079745633307088326e+01,2.754563918438384462e+01,1.159734794060036762e+02,6.659573404665158591e+01,3.440940494212765088e+01,5.931574611623862836e+01,5.282585306626418742e+01,3.660093242636474997e+01,3.292546583985203057e+01,5.798366252953253053e+01,8.558885109240281963e+01,5.657397668739370999e+01,3.806007079627890732e+01,4.680477861783783311e+01,5.586936085684897080e+01,5.170914553217768628e+01,1.307943495825564639e+01,4.189268154528863874e+01
4.787223668361282591e+01,4.207946936249411607e+01,5.723794907997890391e+01,7.135769479168928342e+01,6.489499236973898633e+01,3.485306217792413008e+01,6.669344433035303155e+01,4.558545418729827503e+01,5.665991369331653260e+01,5.838167955518005670e+01,4.051154093421027369e+01,5.511744581790829045e+01,3.638950877030728037e+01,4.954860040425841561e+01,4.527169572294268107e+01,5.099490921618333061e+01,4.581265269918878147e+01,3.342920644853770540e+01,5.008578448617662815e+01,5.151072025089233364e+01,4.772127021975396133e+01,5.649808248217843953e+01,3.590874148738953409e+01,4.815854873584873985e+01,3.812851843500882865e+01,5.873791880152281664e+01,4.876561062275683156e+01,4.856506417283318200e+01,5.478907683781771709e+01,4.096644376583151370e+01,4.220730262779353126e+01,5.127283218096958706e+01,3.728933231593562425e+01,4.503317290644672255e+01,2.484484316205058363e+01,4.463663003287285846e+01,6.744396267087049068e+01,5.022328588601999400e+01,5.621772729806081514e+01,5.368451612500388137e+01,3.265279571399707947e+01,5.786536449681052119e+01,4.890843568882957015e+01,5.585433410740078841e+01,3.271221211750291502e+01,5.348429921668492426e+01,5.906460667182355451e+01,4.336052263892005243e+01,7.823551603370476926e+01,5.559650515799131654e+01
