mu,sigma
0.14802086241866028,8.270542947884469
5.573410109186629,40.49865014430596
0.059070812324199445,3.6350898897176056
1.1225107008878177,7.856787984137897
1.3697888032960845,11.628137299013995
0.3837655650285798,9.149122425959506
-0.388743142508868,7.147898674356845
0.381228755651166,2.508670035762912
1.5150853480957807,8.62621812481101
-70.26577545379128,481.0838560397928
-0.422613811354811,2.9365148361613933
0.1083969710814598,4.826020481249225
0.697081547876044,6.589894451794277
2.972426542728561,17.00173033163245
-14.01712702708922,83.05599499577981
7.015641400493222,60.810919607652814
-0.07955969694021466,5.756315001268785
0.9581716183034531,14.94952539558123
-0.5894399206607828,5.505065713983085
4.196726807824644,27.60266397420109
0.17568243984799062,4.5916134016058345
0.21593820672534977,14.466615810499421
-4.6316954972179225,23.97166934275019
-1.3013056744721008,12.052192166088586
5.5166718085144,45.731529212344896
-18.67546587280036,99.52593857182922
-6.533410488863805,86.11503264156367
-1.7658591661578913,14.304068258750306
-1.8479245077855884,13.057289675638367
0.4519361478016331,7.909637249832111
-1.4058601931464916,19.179142813704964
-0.03375162773571363,7.684053802108141
-1.8735322519542665,10.420920121293022
20.989682567956116,98.44651692141231
-0.445321200385367,2.4871106345506044
1.7635638491522172,10.023393396669086
-1.2722008365428135,13.695403153638075
1.1319958194824313,3.123790642359378
2.7345375298505554,10.171065405979782
7.56792260298002,49.075423764380666
-12.737186094954087,72.55471076100588
0.8035872593337366,6.416907402237472
-0.32520512555505976,3.7922384152665485
0.06181217958309582,3.2157174117737326
33.85246558430619,199.58798410817082
0.06341273208145122,7.495287397135029
-1.09706047745584,4.706231492511374
-1.5930763937815717,9.052334864393163
0.3747777401138517,26.91723018674466
-0.22820774667056107,13.105019351823074
3.70806168435717,21.9530335402004
-2.2745708715234056,18.141885617507654
1.9182499646870068,7.263102607338283
-0.8000404755095869,5.342800027163291
-0.5731045646709021,6.448149646913132
-0.8177139963494033,5.988280706835215
3.845111015033233,26.5327459800924
-0.6341272749471291,6.732174439744068
-0.6127012007884511,15.503834824962842
-0.5258965991645573,11.512339939283503
-1.54231893819085,7.160921960672319
-0.19493938320779386,4.717717751944711
-0.33568485107847307,8.767075746379229
8.779702799263099,74.12374408729893
-0.27163432139529564,4.780670909148985
1.3572771823247545,9.525312522037717
-1.2896230604640424,9.125036435936599
-0.1929358322476272,10.164162382856475
2.0650377685498267,10.929740212695956
-6.380599471698299,19.965922496242978
0.45174812218319466,8.113450003765747
0.11632636227568184,3.685138418188502
-6.117750167662812,34.67745989650924
-2.338704319095174,20.981308075933395
-3.326624183023244,13.205443181063877
14.696014065692577,96.64075322117856
-1.4567933867860454,6.985561283925228
-3.4233841387693458,21.22132392827056
0.3115491456556323,3.7428228945499047
1.1522260256655519,8.8715384564228
-0.5306635611784167,3.9533648775313135
68.22379899810916,483.15823015561347
39.49291166510878,302.4233678696098
-11.096750429511578,66.06740406543753
-7.94529394695682,44.104307924073126
-1.6373625500391347,5.851986895175288
-2.6533994183555207,14.938390054225195
-28.594548635298448,198.80850578118506
-0.8781068216899799,5.701070405955945
24.669986873341664,152.1968950659272
-2.862083965133144,15.930414160921472
3.6762902395462174,25.239311209189086
-1.268216853035914,7.775126688238624
0.04594472661821534,7.25660189379071
0.10136138558658364,2.948739937739105
-2.7606721593253427,18.05075714888851
7.3668994889249815,49.37966551334268
0.7895047131085055,10.479941322790712
-6.7702491247783705,45.515611045882316
-2.419368518709106,13.368939423442313
