mu,sigma
-127381780.87358445,900711045.9202489
1354.4090183945923,6616.022203751767
-11508.518523778144,62431.26079116821
1313767.752217408,9226691.012676716
-2317670.527417875,11964909.780303592
92687.27361709891,656363.85975015
-3776.378687412588,28719.200527946836
12854.087788944558,198044.26138274441
-2038243.0187654966,14705687.963540167
-45773.559827040415,286362.84843615035
66967.48870264238,336354.43128246354
24244.479059730456,173633.6305302748
-16383.10738057042,100416.68921840233
273106.2936806734,1984253.7985087365
-20661.09010385497,140596.89791532297
-4053.4785272642375,36611.434840835915
12867.817637296466,92911.51442639237
-2179836.4522473235,14908262.436900888
120.1921930768159,1012.8642135150374
-36075.57931962442,566516.7332839009
-1288.2805730087944,9822.608025861025
-69.93014990038733,9341.40777811037
-2969615.0979041676,20764446.052576564
11246046.132780567,79453869.8787017
1365610.9498914084,9657595.257950574
-10956.22883906525,96625.34707774068
153657899.02133203,1086529106.4629412
-4545.214327594264,35846.174933422
-13944.979606691266,201113.93640310585
-653.9412896366811,12501.577302177293
2597.0028596652282,24858.056939590875
32129.999231540645,224711.9700305379
-636294509.8446345,4499233256.133732
-13750664.913106767,97289150.85269263
197083.14621550485,1164306.7246474766
28423.868186468888,173041.96145638576
-195313.51147277252,1556611.7315987465
5715.537184254673,32677.433220584437
9140.364327425303,44499.18498187075
-5401.472910290386,44727.18587032755
-11646.37496434479,93508.2836884596
4418.591568597261,27560.846149197343
-529.1172138220668,13854.690339578618
-5593.457720320521,40156.723378515926
-120861.49226228714,883505.3315444541
71018.20657483785,443850.1761072613
-2209557.673206332,15652149.658641549
226.03190151459472,7726.925636927938
43949.99583991553,273348.7859777064
5398.807414955459,31830.162762419466
-577.0674046580133,4306.274216611188
-1211.5585012754,5235.053790406541
-17578.889695465685,187555.9044270407
2745.142437708498,14191.896320027985
184099608.43300688,1302423571.8071592
-7402.726694554426,52218.3610358296
153.18337052319154,3148.836528902397
8671.861679420457,179757.2429763855
-357.0026898477031,3957.872102566513
133.5885493866984,1919.9196032367588
-105085.49755574818,740077.0503730067
-6520291557.222379,46098083919.52758
-825624891.2945956,5838044371.836456
-42512.55252628741,300751.917440155
81786.28645654213,568776.6904958545
92982.76320719886,654974.9025715095
-2302.1501522517246,8035.038006288313
124583.04680804003,762619.3936934418
-74.3828912838217,15477.980354432628
-45825.05520442188,324268.49732314603
-17746.168120059214,165776.3162198013
151280.94895599328,1055350.939662449
-538.6796024670717,4213.062675864223
-64131.24631268886,408736.28933345433
10198.811495819966,88185.28245783286
-16975836.54582591,120589763.45309177
22577.703253897213,155845.41563939422
3762373.400572451,20737269.600764256
-5197.506300846047,38884.23502543827
-7112.490537810706,43398.39167603699
-12496.975355896651,76707.28918190954
-393.6442249695483,5979.373441714239
14574.645456723227,245050.2761767647
-72484.2045644582,679373.6769025772
-6718.074833769755,41893.09192817843
-18223.51300487554,140112.57196782465
-3891.4402335548725,25430.994283463795
11105736.154262261,78153605.08406635
9476.121432561778,62605.16737589822
-15290.43899397688,70761.58054961567
679500.8976767089,4873661.841371939
-39337.30962324142,286061.87069496
-60087.91977949115,413262.8218047667
-1414.8501405901939,25631.16366352535
-604394.9745970855,3053024.2757664514
313.1364390251837,3032.468261505962
-117.9939057871823,993.1887891038785
-1192184.701513993,8446800.083933452
-1480650.7918482209,10473613.432948045
