mu,sigma
-2749635.7673122366,19446207.34057989
291708.59244838555,2153365.634698485
-3346558.685299746,23660117.996276785
-16.117934178948683,813.0774080104253
-52633.52866971964,335620.0681883933
-98111.58927642986,522930.5360358043
8344.344150890378,59478.31196111929
-400.228429796718,8721.510203556943
-28918066535.15293,204481594956.08835
1747728061.0029914,12363520097.780823
-2778.5913846345384,50886.27914100175
63353.535689023825,466631.2153267954
86217.16679374446,705215.5156686252
908.5215914603968,5986.349208255199
2692.7852484950686,20081.698503884858
1185.8254652857547,12185.500388871955
-37710.63761568607,267582.8466819344
310893.20709859295,2183211.8497302537
-3566047.989889334,25221927.19987109
-2523.449550586884,28476.73069390805
360866.85141298437,2236873.661572444
187157.1495367678,1251467.9925862337
1498514.9685369835,8817067.003172094
715.2286194393445,28836.733814193154
666.3024788686702,108520.74319912966
-8794.587971933026,47499.33546623196
7085.622820799392,22559.17130808918
43918.89447892032,278036.38296256005
-261720.06728999902,2493191.939926691
-21610.83396408732,115237.68733665942
176990.15568188488,1445740.3948261929
229284.53791718904,1529552.3082927023
12721.442985949006,85418.08718208436
-2082761.7964081424,14712051.035927482
-1431959.785549716,10110155.117999678
126582.79411131842,953865.91519853
32374.63340005212,254291.91260747105
-101917.783261911,678895.5322440687
97265.12849811719,526593.9014999081
-69966.52919156708,389614.13976628776
-79272.59337052343,568306.4638943414
3037881.7669093325,15109522.745644668
-124.23546601788314,2027.5116948932948
-42639.77082744865,287372.37098589493
-750477.584956845,5291440.611886787
-1891271.096550656,12795572.417435488
-26123.48162140079,154685.51217390707
-237716.55825710838,1529509.3184769822
-81498.16599265164,499074.26157946285
11311087.240193795,80812337.48150632
42.88827697733543,1645.785501258457
2622.5073387063026,16426.51442309226
97405.65397307582,461291.1041647355
-1063.6480184043642,7001.509528263554
-954861.3186668876,6706881.934879197
-4345.978279917157,68356.90039447545
3422.634801749496,24317.810895432493
-12519218.189534944,88535742.1689709
-1609039.9490941889,10394531.26542811
672495.9831253923,4443861.938909954
266.6279616857213,7148.119975189808
-31379.68557568453,162363.1231683692
13687.307472259521,98134.03639028172
-89414950.20706789,630119637.3479484
12321.757589488709,62106.89823678276
-13404.200261254611,84719.88819591487
2109.4809161601656,78541.7916600153
-2570.2177477267037,22158.185238701695
-200325213.1801812,1416667268.4959402
198777.81367708277,1409659.9821625873
-7221685.768743995,51067817.37396918
65.78056614925845,57916.91980024902
-281073.88279293565,2552841.0090731974
1308385.7457450903,9138578.235727072
3453.521908001966,19452.2927120557
42419817.72776277,283545093.54123795
29935.61839958359,203844.22010164586
811.1548703633166,4001.3415899529587
-1933.4856680582825,8695.563132940502
-3528432.510250347,24860090.7531621
-157014256677.08115,1110258454581.6824
-258503.09816206855,1821270.992712484
40445.866400798805,293867.9431573394
50084.57326862218,359634.3282299257
3289.953884670849,37865.28753711921
-54287.976305610595,328446.7719737944
183678.71790457508,1289519.5448069775
203311815.55468684,1427292759.915493
-17380.36479216734,105259.69983019585
68007253.98724702,483376386.05457443
200193.64253977285,1410566.7271262289
2935.8199918988475,89268.80106418478
1007350.3212576058,7129201.996404888
19106.24849291042,130817.95927385439
27.133029223011853,799.2989819029476
27624.60542880562,1821124.611694093
-13811.344733323356,98169.91430967911
69244.66316556343,464148.844536389
-4240.916467364169,41172.14150167224
