mu,sigma
20.881113841853786,4.224631403002357
19.223131296246596,4.336243112582011
19.519468346247226,5.483195015684571
18.552536869731366,5.62568458130122
21.306240097038117,6.408979156472935
20.189672060649123,4.915391786991382
20.164627313745665,5.275454963684681
20.554833434313306,4.086271373415782
19.23026242669127,5.496947265885256
19.475068092264276,4.678281459087073
20.459846948989068,6.2195087122762
19.324096672711264,5.301556858673185
19.317914437178263,4.438082315849084
18.115286446930085,18.190006742858476
20.867279794171235,4.919992477019065
19.95116330022763,5.839717054408479
20.563913470213542,11.31642062335578
19.031950372864184,4.263917658135412
20.796802239239554,4.436699414799425
16.9227323714672,11.980577083279016
19.854510839508098,7.635643529445222
19.311937580985045,4.4027359344148165
19.400760079000996,4.896615728624911
19.735167737507915,5.059577131225814
19.298731798581183,4.985306992912266
20.224120143179736,6.002088683071935
20.655414291535397,4.409167548737392
19.987241664099408,5.285406610717906
18.619207319432473,6.9675632668948415
19.83501934457507,5.316277468606585
21.309232218574316,7.058097075730724
19.35471031828559,6.2405631254482135
20.272434447965992,5.08772383698808
20.654845679210407,19.28265955000122
18.01718120994502,6.42750824511564
19.778008305631523,5.431451450363447
19.157248409551002,5.680090468944983
20.238114584243757,4.152178238425218
20.257282783917407,4.554170278803948
21.390536613647104,4.403065814824673
20.686719285572586,4.704735989149677
18.490383953718354,6.954023608077086
20.81012858522185,5.472110256387983
20.011079055846793,6.556249785406563
20.297965011456423,4.439698222999628
20.257891847583213,5.421951539209519
20.911187066619988,6.379573392529727
19.595851279905546,4.41979852832741
19.968429210208843,5.051910911058255
19.868856763743665,4.799032760641305
19.971434083647136,4.85049830152258
20.445586125775456,5.378638510558943
18.077848034973556,4.765786488945047
20.626153755666287,5.07406461116003
19.079045363924273,3.9941659023398945
18.600570607936,4.9165331424125975
18.47692087975583,4.82136775370989
18.91676303673833,7.149031761268162
20.296038437719936,3.947243796623726
20.61336955510819,5.729279908468631
20.444791978973093,4.236764793563768
19.76002795081087,4.206275245036527
19.537538239931596,5.244592954162553
19.04220773522474,5.6044164858070715
18.832973574656652,5.853696268937437
21.02987425758223,4.660854790356198
19.77318238888935,4.060042864863568
18.419699650758066,6.925720662610267
19.58989556455545,5.769388273867464
19.563017024749048,6.3116983249714504
20.125436291498655,4.831348137205774
19.870441129219206,6.365700147722616
19.98738906937417,6.240726893912157
20.437309122759316,5.684671608343974
20.234891660326625,4.207468413244946
19.087255038665077,5.256557617423952
20.11203955891186,3.7314788146143787
20.446133173485357,6.37618639870599
19.03413987552077,8.373789625163994
19.792195582323764,5.909840133032522
20.48437090812001,3.912921894393371
19.30602056132777,4.408485806805508
20.24102523129291,5.018745780676186
20.199707332469444,5.044399577050113
19.239619881289318,7.130850880302238
19.906756450594994,5.180807654997839
19.66227935361267,7.075004882302104
19.141087087108033,5.093974583499835
20.5192993548862,10.014249610692758
20.247436147642173,3.7985274763184753
18.80901549063942,3.5843273628487093
18.33333385535595,5.453353068422184
20.672965614157025,7.910216309319697
19.868020285163002,4.068464142371331
20.99963921690898,5.148053141966399
20.70822282191242,5.349198143626427
20.049832854824785,4.769297827489612
19.297114400149336,5.923336383911023
21.01886951079494,7.6812384940264335
