mu,sigma
-119.08321301488682,1256.7376662554357
-390.24172985398144,1691.723820237597
1255.389259663785,8723.914482737377
-205651.87880346325,1454794.83833876
-30305.88669014386,200043.80319092618
2408.572090159321,10413.225504689803
32406.129225271186,227221.29530311868
-4865.9882644649,33545.841923044674
2814.362919878485,26694.40868953102
-5784.658383646692,44951.362543676085
1030521860.5915102,7295410629.141234
-4552.095620340522,33043.206972346205
7787.0441777106635,53308.55009324419
-416.757465529924,4613.045987446383
-35240.87953433058,231700.48867647254
2423.5926916873614,17374.925028515343
-10737233.40948424,75927284.40744193
-304.5382765143333,6256.059981699896
-2164683443.5772142,15306599545.70344
1172.8342407249854,7873.123609289721
24791.892024118235,153489.6876341001
53.38488537837767,82.13867256044743
53.032634029800064,384.7130101066856
-1123.216065063606,8123.078648587167
-218.7284827492649,1691.6399236775285
1169.762919213621,9669.329612719193
-39650.69106187026,308639.9773890484
867.8032230008872,6750.9712406746785
-727.286650839912,6039.321104554159
46375.43657441536,1172894.1654243772
-429.2723582293892,4193.003932789032
-14047.60768201663,117634.56389466485
3747.698793344266,27045.686616965675
23664.340486043613,182689.8827748919
-7537.356028996403,51973.05813512299
2596.496393671737,14544.982540603773
-1628.2238467513903,17876.960702692966
1634993.6364969292,11314958.480010428
56011.84716052925,395715.81078827375
13505.272775102268,79111.975676161
99.1593650338144,440.0773063840719
-345405.02748154267,2349804.621888099
-131.50398782646766,814.7579167281885
854.763753940381,4853.867629693324
-2379.0014050643563,19348.20677882904
-6474.616196199093,50041.43979795866
-3169.069970383592,25493.64793950266
-546184.3921509765,4553285.5557743395
231245.66440094114,1426659.5752257071
155139.11387260212,767229.3835212392
183.80307665851657,1215.851599296389
-469520.81963133457,3216277.6960040396
39617.19615346744,274395.5334426495
-5363940.167336125,35581798.64323129
-2176.3031189512926,213045.21539763635
-670.0569059819868,8381.730033546666
-22852.174749158505,161573.48122317737
4634409.074616497,32746618.34458975
-3611.73526563494,21456.68955324482
-566.0123476694126,3853.51726746371
-584.9781930260914,8595.255669146502
-3295.3738049698068,30242.998728585462
-6810.326024236922,53539.016654707644
-23212.270451141376,165711.59935302712
-2007864.394398486,14186509.205429072
466837.32047921844,4055704.7302684616
-7323.645362871826,49737.494673595145
86968.89650391118,606593.6403123527
2701.4238726225,13739.274271230966
-211580.98039122362,1058322.285584432
116568.96209082291,819505.8304544513
170.9043960847917,600.8217785876974
-7020.315643518323,74514.7442331665
-282.0881727317037,1556.8079479871983
15513.364323681273,135289.40541908116
881.8446781963601,3977.7263224288436
2248.4785212785496,19596.08330527356
2820.5990792389175,72924.94617477556
1372.1795497847568,9160.623860006126
282.63756811112404,2302.550675750571
-446.13124551745625,2416.9997752540567
605.7022654563601,3430.595612356856
-924676.7185317246,6648689.429094342
421652.8777528351,2972204.999836416
-3893.224034272508,27178.2871423484
12192.009554627079,59497.19569152397
46507.79587136798,394718.05812372
-559.1031245519783,4294.990451945258
133730.22094821068,976784.5524937671
-2430.525839562302,15855.206292925044
21235.215063186442,108443.73813808397
391736.3891401637,2771959.2043528454
32298546.7692809,235619128.67643633
868.1949541712647,22081.850732290488
1228.111699222569,7022.1478966402865
465.3214325333557,12117.890144845196
8922.034381809164,68940.58675995845
-1356.8258976203451,7262.441556145966
-615.8730189378934,4768.8792078545985
