mu,sigma
1426700.6666750778,10069467.564693699
353936.2434417916,1750977.0537873313
-4571.065300302246,41634.42175898
-31841.017602854947,320697.2694314659
3043.334268790385,24609.376591870303
666360.2323809749,10781135.822441112
120104.49000239847,848615.7196708698
-23565.94025861497,206180.61013032356
44639.22403175556,318391.3123019411
-161549.39844232012,1151565.288685588
-2826171656.672327,19984565651.589077
-3322704.659597611,31032099.68699567
1024750.713836865,7836070.278821235
-6337.639521794249,51044.16879493114
1057997.509635654,9870375.166303312
10519.225108174214,67397.86962875428
-677178.4229463234,4154843.4519864717
-38713.562945690726,262958.7474606219
21098796.953605253,150026146.54913917
1670098555.634953,11809381215.516615
819838.7625383978,5780424.903388959
-283.7909840453935,14120.341423550773
1465328.5656022504,10329636.847643016
-12333.298836123051,106697.73357138668
-2963.0864525911043,20934.09379368288
-1299.7038088374172,6938.738985068268
16735.93665605933,85272.90841201188
-62463.593963469044,481760.82164842304
-554910.6389541223,3495652.1558133564
-233703.03311040235,1658744.1412830874
-209.825874024986,1447.5915845101513
-16633.877085769174,367844.2198344001
61943.88324548683,406220.75584585086
-131172.49195907082,863876.6191869312
3922.888816363022,30026.718938410948
21566.082178929217,139192.07969487517
1226.6201533104581,8323.902264004404
656.9367877514268,4538.566834742113
7059.479053389621,53959.98664125878
-95819.26421181438,667176.8478978791
-4038.7375636196225,124232.3212423148
-322811.99666110607,2109460.367564744
21430.222338386095,154487.63576511457
-2162.994507977847,14502.259114120607
-1093.175088080588,6236.466757589959
-2232.9973926183247,25308.377054457487
4475.79519867035,24057.891095956515
29629.403694271787,196332.057247733
-201197981235.564,1422675864670.6213
-1581.4302139838474,19817.82203287988
-895714.1308529107,6558837.615407096
-782.0726451996682,4926.2832256150505
42510.20610882661,293269.88437603496
-3100.488512756611,28907.730678783897
-46754.795888556895,342557.8726408517
1705344828.1758554,11985667579.543924
474255.0668194445,3352310.2651147046
-32162.86771070999,234427.8715831261
-1281990.6325998455,9063011.747420376
5944455582.442675,42033631185.50917
1741.2023702040224,20050.308565808427
-4941.463209659178,24032.90525187365
234.95899834411674,1897.3141997686416
-9984.114396300234,82047.23750583397
-464451.5673986765,2836491.8989197337
-9347.74704101039,71963.67698264238
-602.5116701415119,18059.81317674604
14526.472785998943,101522.26944175812
190552.50230225723,1279469.8071184603
-143752.09281314013,1079233.1616130187
11519.128098105673,60941.42004875092
1040616.1431763023,10097944.983415645
-218244.50532797136,1508451.422838934
-116273.66103737158,861467.0305912086
14822.088152690863,76267.92312835134
-2044.1826713826947,16487.18405045482
-125203400.19697532,883041421.8288106
2423.8747324567184,34513.73510525099
4216.033714173762,74084.66109710309
-1235876.7946481304,8678592.939328259
893333.5392766169,6205860.047647156
-98719.69712351503,761219.7405186084
-6927.757915004586,63269.97029834762
6792.360306295723,34578.56721422483
-4387.710256361869,25636.431590771263
5111756.43854979,32258932.119316954
2511.5252088185334,12027.134123309013
-2255.7603055059217,13065.840015659001
-134963.98092824535,1135422.6122319074
-1982.53847957055,35658.230312684325
-334.10549596174315,2166.650055619531
-6938.086568221816,41973.09252732125
-908.8663507619074,126271.21502240567
8612.386094051284,153385.63684731178
-157022.84453550103,1088540.3602727202
-3742.0187581666596,35805.05076221801
-387038.2865080627,3148064.0479960334
205.50816377540986,3529.443055418613
-25495.742170780428,179072.78929403963
