mu,sigma
49.70849053418087,2.073521499648361
50.022823952560906,1.19404408873682
49.809772041373996,2.1425444044715825
50.35854771579202,2.9133175096507595
49.828525677327065,1.8680742983460037
49.86582721312058,1.7128963495271348
49.75589836996882,1.8071506386019578
49.392081604943016,2.7732828825737883
50.05685111298554,1.392696824788122
50.07024911166965,1.7219949553200473
50.215424327536766,1.4810186670385355
49.51019951015775,2.211136488415282
49.95145886321926,1.7595376805439944
50.210015921578936,1.3995638995683455
49.922688766463786,1.771303179321397
50.14054249759621,1.9210474398156288
50.29731305057806,2.16475394752086
49.81084288386741,2.3220547815392427
49.637521644703256,1.3246791864257597
50.01424157026808,1.0901355281477516
48.96249317804034,6.2005841103215475
49.69815522316584,1.2384675104279739
50.076939137224535,1.3733456521592675
49.97230652272287,2.7501441534406736
50.51745902346368,2.0230724320567823
49.654724406697326,2.5553572652030354
50.28103042906163,5.292952083847848
50.26015156313408,1.5941878439132644
49.99533370885291,1.45347366896364
50.230887038233384,2.0644339101601465
50.12886495542771,2.128440116262077
50.16001947203524,2.0853112912944396
49.841114514981584,1.7666560077924893
50.19652858832627,1.6423285662034317
50.065324833578714,1.7863687836972724
50.22110142538724,1.017373397119756
50.073492954761186,1.327069566050664
50.24931541864181,1.6221276980407136
49.67558804041344,1.519108811378671
50.040031457291086,1.6133939061185825
49.84972498979993,1.5640207376291777
49.92741887077946,1.2539625485522825
49.82177595671699,1.765731259078115
50.09713235775679,2.120848883193946
50.11123082142148,2.2241547936973043
50.32128492803709,1.7373762247421622
50.03957328148471,1.628829567885168
49.75601484632751,1.7826185025175096
49.932314831897465,1.6510828657441845
50.07795419965591,1.7939696936704836
49.96145872446147,2.155593571821659
50.09318655105851,1.760133024537453
49.971153534244586,1.9156286828893192
49.928102292692245,1.7591335668055716
50.160960473608796,1.631871251823482
50.2376939575662,1.8971233840596382
50.38061917149794,1.313969725126829
49.66558310235682,1.6180492315771469
49.72694040314432,1.7238630591779245
50.04959877103033,1.7088404505710428
50.261925448549746,2.0655692326898345
49.966018277010704,1.6342933990360735
50.28173125905867,1.6003695848264667
49.82742336252132,1.8243986988670882
50.274167446139145,1.9690951969369277
50.23701564186833,1.7805013863161296
49.99303484014792,1.7267232575169418
49.884665724122144,1.8287741341568797
49.36495903890673,2.4074336718643345
50.39589851467154,1.642828589601174
50.23066434381746,1.420788711374085
50.302536488358726,1.9897091377771547
49.48669630154421,3.097205637141944
50.505438216294706,1.3833247219159652
49.805407301575634,1.3038422073773364
50.00426095985213,1.962917673836093
50.12173311281171,2.093863903709289
50.46276576156917,4.008661796371061
49.981416289321224,1.2682543635356394
50.00218237968265,1.6815931283558383
50.10835852510563,1.622989889701331
50.44736464595092,2.3548110014708685
49.61320507044733,1.8106507565341163
49.67100434644815,1.7197414945821494
49.947096929443305,1.876010289005159
49.978612274766895,1.3210661398831538
49.742420001769275,1.5422972858063813
50.098012137116456,1.7026717035914503
50.29341473431447,1.6186355301393371
50.195360153115644,1.649245132509438
50.06781496003406,1.60100619976492
50.17904762648991,2.887853851811827
50.37035500893833,4.187092728540965
49.636587148165546,1.3567903607604048
50.074029915387385,1.8748495132752272
50.130466221027156,1.8596460047638954
50.04891776631663,1.6518391143645557
49.95238111547112,1.59672001962633
49.94165926946822,1.6750836784335064
