mu,sigma
-4499.6927893068005,25230.069130341984
88192.78826629964,612482.174790839
372406.520826373,4177108.5564331887
40479.442828909836,285997.61013336986
-5302.81641183321,38945.01488045006
-60437.78108794495,432350.8690980192
19271460.128628112,136247423.8677012
298546.15355192905,2101200.895277964
-48484.332318474146,367131.3768783542
-3668668.9664060515,22681527.23917655
-150.032330531277,1657.6028138810427
-1318557.6375362647,8723495.609607253
-14457.577269790263,104453.79656995033
1718.41396899734,7464.872245419461
661.8967881291568,27275.705049007596
4359601.216630156,28135929.30576338
71098853.5424607,502844468.59573156
-1452.2095529176397,22482.778849707473
-2320871.327322725,16404344.325975873
-9922.376868930749,73093.85801280943
2334.171206256001,20936.75452305239
-517015.6579700444,4725754.097851633
2013.9716377665684,32864.80861052686
12761.972462543328,182911.20292694916
5517.563880756647,34452.31098177294
-214.6281366563248,2297.7077539129546
-1967.6548386556094,76028.22825085706
345.8787026827569,3374.5933583532656
-5204.958844460932,32021.730947978514
-265831.50276120496,1871503.1834380508
-9249.913826937795,66886.38020039696
-771.4835647988715,6430.153498591223
-111574501447974.84,788950865818780.2
124188.60085420459,856076.0003507979
3988.077167063083,20268.53798507533
92414.37020428613,649016.2367822193
20331.581823743196,142338.02111887184
-241.24688166847486,3738.7116379527793
419350.0069893353,2965164.2784798187
-72799235.30062102,514768609.93998986
-3253.8935963290546,20341.09468524683
985440.714339732,6929892.759516116
-461.5368549771567,5231.56332558637
1252.0381612231267,6003.502617611793
-163499.0834647593,1154651.0946699071
2083.732252718453,13915.910257131776
609575.730543013,3257776.1962384363
128405466.43242818,907965792.2371243
-928101.0608962366,6538098.654402614
29.087781942315978,2366.465040054823
-242289.61019338737,1907657.7504610126
179662666.86655313,1270442754.6287444
572.2732617075114,2577.138444172003
913164141.6538036,6457047800.937999
172140.25232726824,1217973.3888353833
-2469.409898090263,16799.17951975409
-296196056659.02496,2094422447005.0342
51177.52298877076,359357.60898553714
-9600.897015159211,77275.9414674212
2611.7037007710474,22299.510131830255
-5659.536391884017,33994.80417519973
-5255.242131582464,25815.929294080393
-20817.034905735705,138453.19268958253
-47121.8382077514,289167.1871685185
24713.791200710657,256273.14354732668
-3625.372453400314,23704.97315964881
646.5764940597098,5176.5046698111355
-1250252581.8186474,8844021076.87371
-3169.578148147632,21994.38895573152
-424332.75133158825,2999686.819859546
-391308040.62848413,2637720131.105952
41563.57763019716,206320.63008565927
-1103173.228517237,7070931.084370118
142576.3751004697,860500.0574192498
-42186096.53318435,298963456.81415
126900148.13409759,897324440.2844578
-328662.0562434202,2325105.4847414484
-2491.758508326182,17905.351158938323
-751.1763268351378,14287.168438996438
-67937.02161325562,479135.20836017065
595508.0677687668,4466310.756878822
-2649.0904181535643,15688.350850256453
-1462.5710752237503,314296.30427988083
-7957.907326065832,58098.03274915538
46875.55886978826,305627.9858313226
-139.83477578500816,1449.3558394628596
-737.9828402468024,7127.462538756537
-45021.82792662244,322205.74971926975
81878.9176436647,578495.8207706326
1493.3696854255247,7319.934666900183
24820126.433043685,131568495.35896099
449007.77160400944,3179774.7717264285
2468.565729248414,13880.27851218023
936627.3933952242,6456556.580146078
39329.64882256425,290209.07264171465
2781.918506791728,19688.511812083456
-4358.550990000275,31647.249462157895
-72030089.36757264,509324422.87079114
1931770.1438614673,13649912.586566534
